,policy,mean,std,count,sigma,impurity,num_dim,stdb,clf
113,average,0.8615599999999972,0.0014185833704011882,1000,0.5,-0.76,2,0.2,logistic
114,ensemble,0.8786799999999958,0.0004000220214158392,1000,0.5,-0.76,2,0.2,logistic
115,plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.0,-0.76,2,0.2,logistic
116,default,0.8703599999999962,0.0010020351662863294,1000,1.0,-0.76,2,0.2,logistic
117,augment,0.879719999999996,0.000164768773585133,1000,1.0,-0.76,2,0.2,logistic
118,average,0.8470799999999971,0.0018641213878255168,1000,1.0,-0.76,2,0.2,logistic
119,ensemble,0.8783199999999963,0.0003843505240341549,1000,1.0,-0.76,2,0.2,logistic
120,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.68,2,0.2,logistic
121,default,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.68,2,0.2,logistic
122,augment,0.9199999999999848,4.847374480100858e-16,1000,0.0,-0.68,2,0.2,logistic
123,average,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.68,2,0.2,logistic
124,ensemble,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.68,2,0.2,logistic
125,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.025,-0.68,2,0.2,logistic
126,default,0.8795199999999961,0.00013779908776399144,1000,0.025,-0.68,2,0.2,logistic
127,augment,0.9114799999999929,0.0008782829731817465,1000,0.025,-0.68,2,0.2,logistic
128,average,0.8797199999999961,0.000105511765849752,1000,0.025,-0.68,2,0.2,logistic
129,ensemble,0.8796799999999961,0.0001127400120201795,1000,0.025,-0.68,2,0.2,logistic
130,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.05,-0.68,2,0.2,logistic
131,default,0.9207599999999908,0.0006559364699821597,1000,0.05,-0.68,2,0.2,logistic
132,augment,0.9470000000000036,0.0006165875284014297,1000,0.05,-0.68,2,0.2,logistic
133,average,0.9229999999999904,0.000592748978363819,1000,0.05,-0.68,2,0.2,logistic
134,ensemble,0.9205999999999896,0.0005973246996373003,1000,0.05,-0.68,2,0.2,logistic
135,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.08,-0.68,2,0.2,logistic
136,default,0.8958399999999968,0.0012497424759750552,1000,0.08,-0.68,2,0.2,logistic
137,augment,0.9497200000000002,0.0011824211262150652,1000,0.08,-0.68,2,0.2,logistic
138,average,0.9086799999999954,0.001222355002342507,1000,0.08,-0.68,2,0.2,logistic
139,ensemble,0.8965199999999963,0.0011847756299372856,1000,0.08,-0.68,2,0.2,logistic
140,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.1,-0.68,2,0.2,logistic
141,default,0.8918399999999964,0.0011050047219063946,1000,0.1,-0.68,2,0.2,logistic
142,augment,0.9227999999999972,0.0012106302596687536,1000,0.1,-0.68,2,0.2,logistic
143,average,0.9043199999999952,0.0011107526148388589,1000,0.1,-0.68,2,0.2,logistic
144,ensemble,0.891279999999996,0.0010712185160410192,1000,0.1,-0.68,2,0.2,logistic
145,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.3,-0.68,2,0.2,logistic
146,default,0.8429200000000021,0.0010184846149603416,1000,0.3,-0.68,2,0.2,logistic
147,augment,0.8468800000000013,0.0009903769214023813,1000,0.3,-0.68,2,0.2,logistic
148,average,0.8419199999999976,0.001585568550277035,1000,0.3,-0.68,2,0.2,logistic
149,ensemble,0.8449600000000022,0.000857048967640087,1000,0.3,-0.68,2,0.2,logistic
150,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.5,-0.68,2,0.2,logistic
151,default,0.8330800000000023,0.001067170301522891,1000,0.5,-0.68,2,0.2,logistic
152,augment,0.8403600000000044,0.0005529703212435367,1000,0.5,-0.68,2,0.2,logistic
153,average,0.8108399999999973,0.001864073273551552,1000,0.5,-0.68,2,0.2,logistic
154,ensemble,0.838960000000004,0.0006113036005881991,1000,0.5,-0.68,2,0.2,logistic
155,plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.0,-0.68,2,0.2,logistic
156,default,0.8278800000000027,0.0011496204709499794,1000,1.0,-0.68,2,0.2,logistic
157,augment,0.8388800000000051,0.00036943481438824887,1000,1.0,-0.68,2,0.2,logistic
158,average,0.7903599999999978,0.002341399699443162,1000,1.0,-0.68,2,0.2,logistic
159,ensemble,0.8359600000000043,0.0007234651351667253,1000,1.0,-0.68,2,0.2,logistic
160,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.0,-0.6,2,0.2,logistic
161,default,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.6,2,0.2,logistic
162,augment,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.6,2,0.2,logistic
163,average,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.6,2,0.2,logistic
164,ensemble,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.6,2,0.2,logistic
165,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.025,-0.6,2,0.2,logistic
166,default,0.8404800000000054,0.0001377990877639939,1000,0.025,-0.6,2,0.2,logistic
167,augment,0.9205999999999928,0.0008477964135090262,1000,0.025,-0.6,2,0.2,logistic
168,average,0.8403600000000055,0.00011951855372570772,1000,0.025,-0.6,2,0.2,logistic
169,ensemble,0.8403200000000056,0.00011274001202018036,1000,0.025,-0.6,2,0.2,logistic
170,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.05,-0.6,2,0.2,logistic
171,default,0.8660399999999996,0.0011398322760904865,1000,0.05,-0.6,2,0.2,logistic
172,augment,0.95052,0.001167344119054999,1000,0.05,-0.6,2,0.2,logistic
173,average,0.8709999999999991,0.0010904077168605298,1000,0.05,-0.6,2,0.2,logistic
174,ensemble,0.8646000000000001,0.0010759170960615856,1000,0.05,-0.6,2,0.2,logistic
175,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.08,-0.6,2,0.2,logistic
176,default,0.8410000000000041,0.0004534375432246488,1000,0.08,-0.6,2,0.2,logistic
177,augment,0.856960000000001,0.0009472357972836877,1000,0.08,-0.6,2,0.2,logistic
178,average,0.8434800000000044,0.00045880289896654304,1000,0.08,-0.6,2,0.2,logistic
179,ensemble,0.8408800000000046,0.0003951984081215223,1000,0.08,-0.6,2,0.2,logistic
180,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.1,-0.6,2,0.2,logistic
181,default,0.8759999999999964,0.0013571447387223828,1000,0.1,-0.6,2,0.2,logistic
182,augment,0.8970799999999964,0.001472970890154742,1000,0.1,-0.6,2,0.2,logistic
183,average,0.8873199999999972,0.0013802618312199672,1000,0.1,-0.6,2,0.2,logistic
184,ensemble,0.878679999999997,0.001293031140201016,1000,0.1,-0.6,2,0.2,logistic
185,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.3,-0.6,2,0.2,logistic
186,default,0.8074799999999949,0.001276902533508368,1000,0.3,-0.6,2,0.2,logistic
187,augment,0.8107999999999955,0.0012675040696449665,1000,0.3,-0.6,2,0.2,logistic
188,average,0.8041599999999973,0.0019471224115821981,1000,0.3,-0.6,2,0.2,logistic
189,ensemble,0.8099999999999951,0.0011512277469403404,1000,0.3,-0.6,2,0.2,logistic
190,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.5,-0.6,2,0.2,logistic
191,default,0.7889999999999929,0.001170457162808614,1000,0.5,-0.6,2,0.2,logistic
192,augment,0.7973599999999904,0.00066443349695201,1000,0.5,-0.6,2,0.2,logistic
193,average,0.7703999999999956,0.001969700413697403,1000,0.5,-0.6,2,0.2,logistic
194,ensemble,0.7966799999999908,0.0007884156259227744,1000,0.5,-0.6,2,0.2,logistic
195,plurality,0.7999999999999887,3.582842007031069e-16,1000,1.0,-0.6,2,0.2,logistic
196,default,0.7852399999999919,0.001268602282731576,1000,1.0,-0.6,2,0.2,logistic
197,augment,0.7993599999999893,0.000329391710428328,1000,1.0,-0.6,2,0.2,logistic
198,average,0.7553199999999964,0.0021975729628221485,1000,1.0,-0.6,2,0.2,logistic
199,ensemble,0.7964399999999899,0.0006213795237312779,1000,1.0,-0.6,2,0.2,logistic
200,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.0,-0.52,2,0.2,logistic
201,default,0.9199999999999848,4.847374480100858e-16,1000,0.0,-0.52,2,0.2,logistic
202,augment,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,2,0.2,logistic
203,average,0.9199999999999848,4.847374480100858e-16,1000,0.0,-0.52,2,0.2,logistic
204,ensemble,0.9199999999999848,4.847374480100858e-16,1000,0.0,-0.52,2,0.2,logistic
205,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.025,-0.52,2,0.2,logistic
206,default,0.9357599999999956,0.0006847563736770108,1000,0.025,-0.52,2,0.2,logistic
207,augment,0.976960000000005,0.0007161503133220505,1000,0.025,-0.52,2,0.2,logistic
208,average,0.9363199999999956,0.0006786148525622691,1000,0.025,-0.52,2,0.2,logistic
209,ensemble,0.9351599999999952,0.0006712860977444895,1000,0.025,-0.52,2,0.2,logistic
210,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.05,-0.52,2,0.2,logistic
211,default,0.8715599999999977,0.0015178505427973677,1000,0.05,-0.52,2,0.2,logistic
212,augment,0.9201999999999968,0.0013880513991515896,1000,0.05,-0.52,2,0.2,logistic
213,average,0.8793199999999967,0.0014598865945233107,1000,0.05,-0.52,2,0.2,logistic
214,ensemble,0.8749599999999962,0.0014835090829513644,1000,0.05,-0.52,2,0.2,logistic
215,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.08,-0.52,2,0.2,logistic
216,default,0.8915199999999964,0.0012573267158819447,1000,0.08,-0.52,2,0.2,logistic
217,augment,0.9181199999999959,0.0013022140228708056,1000,0.08,-0.52,2,0.2,logistic
218,average,0.9003199999999949,0.0012373474163017545,1000,0.08,-0.52,2,0.2,logistic
219,ensemble,0.8916399999999963,0.0012219671041413481,1000,0.08,-0.52,2,0.2,logistic
220,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.1,-0.52,2,0.2,logistic
221,default,0.7979599999999968,0.0014431635808601561,1000,0.1,-0.52,2,0.2,logistic
222,augment,0.8318399999999967,0.001682927998057736,1000,0.1,-0.52,2,0.2,logistic
223,average,0.8092399999999976,0.001514237535961692,1000,0.1,-0.52,2,0.2,logistic
224,ensemble,0.7965999999999963,0.0013862040115226767,1000,0.1,-0.52,2,0.2,logistic
225,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.3,-0.52,2,0.2,logistic
226,default,0.7707199999999959,0.0015355257859897564,1000,0.3,-0.52,2,0.2,logistic
227,augment,0.7762799999999956,0.0016262860776648112,1000,0.3,-0.52,2,0.2,logistic
228,average,0.7690399999999958,0.002173246741951179,1000,0.3,-0.52,2,0.2,logistic
229,ensemble,0.7741199999999959,0.001484732309216051,1000,0.3,-0.52,2,0.2,logistic
230,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.5,-0.52,2,0.2,logistic
231,default,0.7491999999999971,0.0015587783003973893,1000,0.5,-0.52,2,0.2,logistic
232,augment,0.7600399999999954,0.0011824536340155495,1000,0.5,-0.52,2,0.2,logistic
233,average,0.7297199999999977,0.002373005004788809,1000,0.5,-0.52,2,0.2,logistic
234,ensemble,0.7569999999999966,0.0012252760102529061,1000,0.5,-0.52,2,0.2,logistic
235,plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.0,-0.52,2,0.2,logistic
236,default,0.7404799999999971,0.0015217375875246307,1000,1.0,-0.52,2,0.2,logistic
237,augment,0.7569599999999941,0.0005747074809750544,1000,1.0,-0.52,2,0.2,logistic
238,average,0.7050399999999981,0.002381148518733821,1000,1.0,-0.52,2,0.2,logistic
239,ensemble,0.7545599999999955,0.0007460314758527032,1000,1.0,-0.52,2,0.2,logistic
240,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.0,0.0,5,0.2,logistic
241,default,0.9199999999999848,4.847374480100858e-16,1000,0.0,0.0,5,0.2,logistic
242,augment,0.9600000000000122,3.8638492232688e-16,1000,0.0,0.0,5,0.2,logistic
243,average,0.9199999999999848,4.847374480100858e-16,1000,0.0,0.0,5,0.2,logistic
244,ensemble,0.9199999999999848,4.847374480100858e-16,1000,0.0,0.0,5,0.2,logistic
245,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.025,0.0,5,0.2,logistic
246,default,0.962880000000008,0.0006610162952171048,1000,0.025,0.0,5,0.2,logistic
247,augment,0.9658000000000084,0.0006251005925055193,1000,0.025,0.0,5,0.2,logistic
248,average,0.9636400000000076,0.0006437117093581233,1000,0.025,0.0,5,0.2,logistic
249,ensemble,0.9634800000000078,0.000644596854712384,1000,0.025,0.0,5,0.2,logistic
250,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.05,0.0,5,0.2,logistic
251,default,0.8812799999999964,0.0015922615667335878,1000,0.05,0.0,5,0.2,logistic
252,augment,0.8969999999999968,0.0015008172615120306,1000,0.05,0.0,5,0.2,logistic
253,average,0.8864399999999976,0.0015139413523708382,1000,0.05,0.0,5,0.2,logistic
254,ensemble,0.8852799999999972,0.001538859866813643,1000,0.05,0.0,5,0.2,logistic
255,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.08,0.0,5,0.2,logistic
256,default,0.8844799999999959,0.001704240016556958,1000,0.08,0.0,5,0.2,logistic
257,augment,0.8961599999999964,0.001656260123772105,1000,0.08,0.0,5,0.2,logistic
258,average,0.8935599999999962,0.0016636388111889242,1000,0.08,0.0,5,0.2,logistic
259,ensemble,0.8909599999999972,0.0016936194220505206,1000,0.08,0.0,5,0.2,logistic
260,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.1,0.0,5,0.2,logistic
261,default,0.8934799999999966,0.0016400546879233528,1000,0.1,0.0,5,0.2,logistic
262,augment,0.8995599999999975,0.0016422251073781894,1000,0.1,0.0,5,0.2,logistic
263,average,0.8999199999999976,0.0016471510880021675,1000,0.1,0.0,5,0.2,logistic
264,ensemble,0.8979599999999968,0.0016272942224707016,1000,0.1,0.0,5,0.2,logistic
265,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.3,0.0,5,0.2,logistic
266,default,0.6170399999999997,0.0030969710411351352,1000,0.3,0.0,5,0.2,logistic
267,augment,0.6487999999999998,0.002992041495753743,1000,0.3,0.0,5,0.2,logistic
268,average,0.6495999999999987,0.0030421529702982955,1000,0.3,0.0,5,0.2,logistic
269,ensemble,0.638519999999999,0.002896860611317255,1000,0.3,0.0,5,0.2,logistic
270,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.5,0.0,5,0.2,logistic
271,default,0.5677999999999999,0.0032504962276129,1000,0.5,0.0,5,0.2,logistic
272,augment,0.6060800000000001,0.003122304018250357,1000,0.5,0.0,5,0.2,logistic
273,average,0.5992399999999992,0.0031380997546397397,1000,0.5,0.0,5,0.2,logistic
274,ensemble,0.59116,0.0030431423093761297,1000,0.5,0.0,5,0.2,logistic
275,plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.0,0.0,5,0.2,logistic
276,default,0.5256399999999996,0.003264789311617089,1000,1.0,0.0,5,0.2,logistic
277,augment,0.5463999999999996,0.003233557776798792,1000,1.0,0.0,5,0.2,logistic
278,average,0.5402399999999997,0.003281632446132798,1000,1.0,0.0,5,0.2,logistic
279,ensemble,0.5371600000000002,0.003201340810189209,1000,1.0,0.0,5,0.2,logistic
280,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.0,-0.84,5,0.2,logistic
281,default,0.9199999999999848,4.847374480100858e-16,1000,0.0,-0.84,5,0.2,logistic
282,augment,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.84,5,0.2,logistic
283,average,0.9199999999999848,4.847374480100858e-16,1000,0.0,-0.84,5,0.2,logistic
284,ensemble,0.9199999999999848,4.847374480100858e-16,1000,0.0,-0.84,5,0.2,logistic
285,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.025,-0.84,5,0.2,logistic
286,default,0.9199999999999848,4.847374480100858e-16,1000,0.025,-0.84,5,0.2,logistic
287,augment,0.9199999999999848,4.847374480100858e-16,1000,0.025,-0.84,5,0.2,logistic
288,average,0.9199999999999848,4.847374480100858e-16,1000,0.025,-0.84,5,0.2,logistic
289,ensemble,0.9199999999999848,4.847374480100858e-16,1000,0.025,-0.84,5,0.2,logistic
290,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.05,-0.84,5,0.2,logistic
291,default,0.9321999999999916,0.0005908545583382678,1000,0.05,-0.84,5,0.2,logistic
292,augment,0.9859200000000046,0.0006044161802259443,1000,0.05,-0.84,5,0.2,logistic
293,average,0.9345199999999928,0.0006111817594980634,1000,0.05,-0.84,5,0.2,logistic
294,ensemble,0.9321199999999916,0.0005815873484214085,1000,0.05,-0.84,5,0.2,logistic
295,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.08,-0.84,5,0.2,logistic
296,default,0.9206399999999854,0.0001587942556127746,1000,0.08,-0.84,5,0.2,logistic
297,augment,0.9452800000000012,0.0006534129999843457,1000,0.08,-0.84,5,0.2,logistic
298,average,0.9211199999999856,0.00020878024137640402,1000,0.08,-0.84,5,0.2,logistic
299,ensemble,0.9206399999999852,0.00015879425561277373,1000,0.08,-0.84,5,0.2,logistic
300,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.1,-0.84,5,0.2,logistic
301,default,0.9210399999999852,0.00021671494033721888,1000,0.1,-0.84,5,0.2,logistic
302,augment,0.9359199999999952,0.0007461302234263853,1000,0.1,-0.84,5,0.2,logistic
303,average,0.9210799999999856,0.00020512356197101048,1000,0.1,-0.84,5,0.2,logistic
304,ensemble,0.9204399999999849,0.00013199933266431146,1000,0.1,-0.84,5,0.2,logistic
305,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.3,-0.84,5,0.2,logistic
306,default,0.91887999999999,0.000811544332864325,1000,0.3,-0.84,5,0.2,logistic
307,augment,0.9243999999999916,0.0008259068483322523,1000,0.3,-0.84,5,0.2,logistic
308,average,0.9217999999999944,0.0010655963098169484,1000,0.3,-0.84,5,0.2,logistic
309,ensemble,0.9230399999999896,0.0005884765965649794,1000,0.3,-0.84,5,0.2,logistic
310,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.5,-0.84,5,0.2,logistic
311,default,0.9046799999999894,0.0011545694568238895,1000,0.5,-0.84,5,0.2,logistic
312,augment,0.9177999999999868,0.0005659331058352066,1000,0.5,-0.84,5,0.2,logistic
313,average,0.8866799999999931,0.0016602813418617078,1000,0.5,-0.84,5,0.2,logistic
314,ensemble,0.9167599999999876,0.000580550979190839,1000,0.5,-0.84,5,0.2,logistic
315,plurality,0.9199999999999848,4.847374480100858e-16,1000,1.0,-0.84,5,0.2,logistic
316,default,0.8759599999999929,0.001954353575456061,1000,1.0,-0.84,5,0.2,logistic
317,augment,0.916999999999986,0.0004891208840759533,1000,1.0,-0.84,5,0.2,logistic
318,average,0.8319199999999942,0.002606896528347355,1000,1.0,-0.84,5,0.2,logistic
319,ensemble,0.9079199999999896,0.0009858222179710886,1000,1.0,-0.84,5,0.2,logistic
320,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,5,0.2,logistic
321,default,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,5,0.2,logistic
322,augment,1.0,0.0,1000,0.0,-0.76,5,0.2,logistic
323,average,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,5,0.2,logistic
324,ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,5,0.2,logistic
325,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.025,-0.76,5,0.2,logistic
326,default,0.9386799999999972,0.0006313923156455483,1000,0.025,-0.76,5,0.2,logistic
327,augment,0.989200000000004,0.0005618502253053523,1000,0.025,-0.76,5,0.2,logistic
328,average,0.9391599999999968,0.000632213645925242,1000,0.025,-0.76,5,0.2,logistic
329,ensemble,0.9388799999999966,0.0006317790315804576,1000,0.025,-0.76,5,0.2,logistic
330,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.05,-0.76,5,0.2,logistic
331,default,0.9070799999999926,0.0008589594934636963,1000,0.05,-0.76,5,0.2,logistic
332,augment,0.9756000000000056,0.0007696963248141631,1000,0.05,-0.76,5,0.2,logistic
333,average,0.9118399999999921,0.0008455349367881484,1000,0.05,-0.76,5,0.2,logistic
334,ensemble,0.906999999999992,0.0008253976503972348,1000,0.05,-0.76,5,0.2,logistic
335,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.08,-0.76,5,0.2,logistic
336,default,0.8876399999999939,0.0005038693127034888,1000,0.08,-0.76,5,0.2,logistic
337,augment,0.9095199999999904,0.0007501548722312817,1000,0.08,-0.76,5,0.2,logistic
338,average,0.8879199999999943,0.0005106215176961632,1000,0.08,-0.76,5,0.2,logistic
339,ensemble,0.8862799999999945,0.0004638715089082038,1000,0.08,-0.76,5,0.2,logistic
340,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.1,-0.76,5,0.2,logistic
341,default,0.9055599999999936,0.0009408355709535873,1000,0.1,-0.76,5,0.2,logistic
342,augment,0.9501199999999996,0.0011403885680267426,1000,0.1,-0.76,5,0.2,logistic
343,average,0.9165999999999944,0.0010388065840757422,1000,0.1,-0.76,5,0.2,logistic
344,ensemble,0.9039999999999928,0.0008749660368069008,1000,0.1,-0.76,5,0.2,logistic
345,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.3,-0.76,5,0.2,logistic
346,default,0.8727999999999955,0.000983222623176826,1000,0.3,-0.76,5,0.2,logistic
347,augment,0.8790399999999959,0.0006855277881664161,1000,0.3,-0.76,5,0.2,logistic
348,average,0.8701599999999965,0.0012652174418554135,1000,0.3,-0.76,5,0.2,logistic
349,ensemble,0.8793599999999958,0.0005768215695716705,1000,0.3,-0.76,5,0.2,logistic
350,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.5,-0.76,5,0.2,logistic
351,default,0.8545599999999963,0.0015517778237925718,1000,0.5,-0.76,5,0.2,logistic
352,augment,0.8767199999999968,0.0005844511811804209,1000,0.5,-0.76,5,0.2,logistic
353,average,0.8311199999999979,0.001999686061446722,1000,0.5,-0.76,5,0.2,logistic
354,ensemble,0.8727999999999968,0.0007979954867020169,1000,0.5,-0.76,5,0.2,logistic
355,plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.0,-0.76,5,0.2,logistic
356,default,0.829719999999996,0.0021569826550471368,1000,1.0,-0.76,5,0.2,logistic
357,augment,0.8760399999999959,0.0005562623731907734,1000,1.0,-0.76,5,0.2,logistic
358,average,0.7857199999999974,0.002768491673483276,1000,1.0,-0.76,5,0.2,logistic
359,ensemble,0.8647599999999966,0.0010311186185912905,1000,1.0,-0.76,5,0.2,logistic
360,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.68,5,0.2,logistic
361,default,1.0,0.0,1000,0.0,-0.68,5,0.2,logistic
362,augment,1.0,0.0,1000,0.0,-0.68,5,0.2,logistic
363,average,1.0,0.0,1000,0.0,-0.68,5,0.2,logistic
364,ensemble,1.0,0.0,1000,0.0,-0.68,5,0.2,logistic
365,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.025,-0.68,5,0.2,logistic
366,default,0.9398399999999992,0.0007091384048810744,1000,0.025,-0.68,5,0.2,logistic
367,augment,0.9876800000000042,0.0005842593250937131,1000,0.025,-0.68,5,0.2,logistic
368,average,0.941760000000001,0.0006673438002617175,1000,0.025,-0.68,5,0.2,logistic
369,ensemble,0.9405199999999996,0.0006836643891537713,1000,0.025,-0.68,5,0.2,logistic
370,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.05,-0.68,5,0.2,logistic
371,default,0.8797599999999981,0.001131911491073232,1000,0.05,-0.68,5,0.2,logistic
372,augment,0.9612400000000044,0.0008966975334339074,1000,0.05,-0.68,5,0.2,logistic
373,average,0.8859199999999967,0.0011134600995964855,1000,0.05,-0.68,5,0.2,logistic
374,ensemble,0.8784399999999972,0.0010614580034523657,1000,0.05,-0.68,5,0.2,logistic
375,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.08,-0.68,5,0.2,logistic
376,default,0.8832799999999965,0.0010925361482510484,1000,0.08,-0.68,5,0.2,logistic
377,augment,0.930239999999998,0.00123509832315807,1000,0.08,-0.68,5,0.2,logistic
378,average,0.8928799999999961,0.0010918322662834684,1000,0.08,-0.68,5,0.2,logistic
379,ensemble,0.8831999999999968,0.0010463531214914236,1000,0.08,-0.68,5,0.2,logistic
380,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.1,-0.68,5,0.2,logistic
381,default,0.8781199999999977,0.0010162176431740874,1000,0.1,-0.68,5,0.2,logistic
382,augment,0.9061599999999947,0.0012440265278529964,1000,0.1,-0.68,5,0.2,logistic
