GENE_ID,TB_HIGH1,TB_HIGH2,TB_HIGH3,TB_LOW1,TB_LOW2,TB_LOW3
Rv2725c,165.8345483,186.0723105,186.7299341,94.5973774,189.1182326,207.2042361
Rv2726c,66.12390216,111.0179331,91.44387717,64.25482239,131.2536987,226.7825891
Rv2727c,35.68591545,51.59988441,54.55895193,28.55769884,71.97783479,0
Rv2736c,70.32224515,68.79984589,82.22264586,155.2824874,83.26847555,47.31435312
Rv2737c,614.0076629,580.1077914,763.825327,558.6599835,886.315299,672.1901202
Rv2741,49.33053018,21.89086005,49.94833627,17.84856177,15.52463103,58.73505905
Rv2745c,503.8011593,614.5077144,566.3372897,447.9989005,464.3276009,257.781648
Rv2746c,6.297514491,0,9.989667254,0,19.75862132,0
Rv2747,4.198342994,6.254531444,3.842179713,0,0,0
Rv2748c,199.4212922,200.1450062,228.225475,348.0469546,266.7413878,239.8348244
Rv2753c,222.5121787,261.1266878,173.666523,246.3101525,203.2315335,251.2555304
Rv2754c,9.446271737,23.45449292,10.7581032,0,0,0
Rv2756c,24.14047222,28.1453915,31.50587365,49.97597297,9.879310658,44.05129428
Rv2757c,5.247928743,3.127265722,2.305307828,0,0,0
Rv2758c,1.049585749,0,3.07374377,0,0,0
Rv2759c,2.099171497,10.94543003,9.221231311,0,12.70197085,0
Rv2761c,23.09088647,71.92711161,31.50587365,32.12741119,47.9852232,47.31435312
Rv2763c,13.64461473,0,19.97933451,0,31.04926207,26.10447069
Rv2764c,131.1982186,82.87254163,96.82292877,212.3978851,60.68719404,140.3115299
Rv2768c,39.88425845,46.90898583,51.48520816,0,8.467980564,135.4169417
Rv2769c,10.49585749,15.63632861,13.06341102,0,36.69458244,6.526117672
Rv2770c,7.34710024,39.09082153,29.20056582,48.19111679,33.87192226,0
Rv2773c,50.38011593,18.76359433,33.04274553,71.3942471,39.51724263,16.31529418
Rv2780,131.1982186,115.7088317,72.23297861,124.9399324,86.09113573,30.99905894
Rv2782c,301.2311098,403.4172781,288.9319144,499.7597297,429.0443486,484.5642371
Rv2783c,724.2141665,586.3623229,713.8769907,751.4244507,827.0394351,809.2385913
Rv2784c,96.56188887,62.54531444,88.3701334,83.88824034,49.39655329,179.468236
Rv2785c,150.090762,134.472426,138.3184697,14.27884942,146.7783298,137.0484711
Rv2786c,49.33053018,54.72715014,63.78018324,28.55769884,66.33251442,37.52517661
Rv2789c,212.0163212,198.5813734,265.1104002,73.17910327,173.5936016,340.9896483
Rv2790c,323.2724106,189.1995762,282.0159909,251.664721,244.1601063,362.1995308
Rv2793c,23.09088647,115.7088317,34.57961742,62.46996621,22.5812815,48.94588254
Rv2794c,20.99171497,37.52718866,13.83184697,0,26.81527179,109.312471
Rv2796c,20.99171497,3.127265722,19.97933451,0,21.16995141,0
Rv2801c,8.396685988,0,1.536871885,0,0,0
Rv2829c,26.23964371,10.94543003,14.60028291,10.70913706,18.34729122,0
Rv2830c,12.59502898,18.76359433,8.452795369,60.68511003,0,8.15764709
Rv2831,15.74378623,25.01812578,12.29497508,7.13942471,16.93596113,42.41976487
Rv2832c,19.94212922,3.127265722,15.36871885,0,4.233990282,16.31529418
Rv2833c,2.099171497,0,16.90559074,24.98798648,35.28325235,0
Rv2834c,1.049585749,0,19.97933451,0,0,42.41976487
Rv2835c,15.74378623,12.50906289,19.21089857,67.82453474,5.645320376,0
Rv2836c,24.14047222,43.78172011,19.97933451,3.569712355,11.29064075,16.31529418
Rv2838c,249.8014082,161.0541847,280.4791191,306.9952625,200.4088733,205.5727067
Rv2839c,1843.072574,2096.831667,2184.663385,1861.604993,1950.45819,2347.770832
Rv2841c,272.8922946,231.4176634,314.2903005,299.8558378,256.8620771,200.6781184
Rv2845c,137.4957331,217.3449677,128.3288024,78.53367181,98.79310658,88.10258857
Rv2846c,964.5693029,723.9620147,1038.925394,474.7717432,393.7610962,499.2480019
Rv2848c,59.82638767,48.47261869,44.56928467,0,56.45320376,102.7863533
Rv2849c,23.09088647,23.45449292,27.66369393,42.83654826,21.16995141,0
Rv2852c,129.0990471,107.8906674,113.7285195,41.05169208,91.73645611,172.9421183
Rv2853,35.68591545,21.89086005,14.60028291,67.82453474,56.45320376,6.526117672
Rv2855,11.54544323,15.63632861,16.1371548,0,18.34729122,19.57835302
Rv2856,26.23964371,23.45449292,23.82151422,44.62140444,21.16995141,39.15670603
Rv2860c,75.5701739,96.94523738,61.47487541,3.569712355,127.0197085,35.89364719
Rv2861c,193.1237777,222.0358663,216.6989358,333.7681052,320.3719313,355.6734131
Rv2865,14.69420048,21.89086005,11.52653914,16.0637056,15.52463103,3.263058836
Rv2866,0,0,1.536871885,0,0,0
Rv2868c,531.0903888,591.0532215,564.8004178,569.3691206,469.9729213,543.2992962
Rv2870c,103.9089891,128.2178946,112.9600836,116.0156515,179.2389219,61.99811788
Rv2871,11.54544323,9.381797166,14.60028291,19.63341795,0,114.2070593
Rv2872,5.247928743,9.381797166,16.90559074,0,0,22.84141185
Rv2873,133.2973901,59.41804872,142.1606494,180.2704739,265.3300577,243.0978833
Rv2874,110.2065036,120.3997303,114.4969555,224.8918784,479.852232,375.2517661
Rv2875,312.7765531,536.3260713,345.0277382,1004.874028,986.5197357,765.187297
Rv2878c,75.5701739,107.8906674,82.22264586,21.41827413,119.963058,132.1538829
Rv2882c,73.4710024,93.81797166,59.16956758,0,125.6083784,27.7360001
Rv2883c,109.1569178,134.472426,99.89667254,14.27884942,53.63054357,150.1007064
Rv2888c,249.8014082,257.9994221,224.3832952,355.1863793,406.4630671,323.0428247
Rv2889c,174.2312343,142.2905904,128.3288024,67.82453474,156.6576404,114.2070593
Rv2890c,112.3056751,84.4361745,119.876007,139.2187818,134.0763589,89.73411799
Rv2892c,28.33881521,12.50906289,33.81118148,0,46.5738931,63.6296473
Rv2894c,31.48757246,43.78172011,46.8745925,16.0637056,38.10591254,35.89364719
Rv2895c,59.82638767,184.5086776,80.68577398,151.7127751,67.74384451,107.6809416
Rv2899c,53.52887318,28.1453915,47.64302844,57.11539768,64.92118432,115.8385887
Rv2900c,362.1070833,257.9994221,407.2710496,417.6563455,378.2364652,525.3524726
Rv2902c,222.5121787,325.2356351,280.4791191,240.955584,318.9606012,199.046589
Rv2903c,357.9087403,384.6536838,382.6810994,351.616667,444.5689796,404.6192956
Rv2904c,121.7519468,126.6542617,158.2978042,91.02766505,166.5369511,73.41882381
Rv2905,255.0493369,225.163132,233.6045266,69.60939092,266.7413878,202.3096478
Rv2906c,14.69420048,9.381797166,14.60028291,0,26.81527179,34.26211778
Rv2907c,7.34710024,20.32722719,23.82151422,0,0,0
Rv2909c,34.6363297,10.94543003,40.72710496,0,16.93596113,16.31529418
Rv2911,8.396685988,17.19996147,11.52653914,0,26.81527179,0
Rv2914c,103.9089891,85.99980736,104.5072882,107.0913706,32.46059216,44.05129428
Rv2916c,189.9750205,175.1268804,114.4969555,223.1070222,172.1822715,130.5223534
Rv2918c,260.2972656,186.0723105,298.1531457,130.294501,290.7339994,265.9392951
Rv2919c,104.9585749,81.30890877,109.8863398,35.69712355,108.6724172,63.6296473
Rv2920c,50.38011593,50.03625155,63.01174729,42.83654826,69.15517461,97.89176508
Rv2921c,93.41313162,84.4361745,80.68577398,69.60939092,173.5936016,107.6809416
Rv2922A,5.247928743,0,3.842179713,0,2.822660188,9.789176508
Rv2922c,95.51230312,71.92711161,91.44387717,53.54568532,129.8423686,125.6277652
Rv2924c,13.64461473,9.381797166,40.72710496,24.98798648,31.04926207,0
Rv2925c,214.1154927,145.4178561,188.2668059,103.5216583,255.450747,114.2070593
Rv2928,14.69420048,7.818164305,29.96900176,0,21.16995141,16.31529418
Rv2930,2447.633966,2325.122064,2755.61129,2150.751694,1703.475423,2579.44801
Rv2931,4675.90451,4109.227159,4984.84396,3043.179782,3919.263671,3904.249897
Rv2932,2338.477048,2284.46761,2735.631956,2289.970476,2186.150316,2631.656951
Rv2933,2580.931356,3361.810651,3242.031242,3012.837227,3406.950847,3573.049425
Rv2934,1674.089269,1929.522951,1948.75355,1854.465568,2362.566577,2142.198126
Rv2935,1783.246187,1665.268997,2031.744632,2074.002878,2037.960656,2036.148714
Rv2936,370.5037692,276.7630164,444.1559748,310.5649749,618.1625812,394.8301191
Rv2937,30.43798671,40.65445439,27.66369393,28.55769884,5.645320376,0
Rv2939,132.2478043,104.7634017,152.9187526,230.2464469,283.6773489,233.3087068
Rv2940c,4112.276963,4254.645015,4567.583243,4219.400003,4959.41395,4230.555781
Rv2941,1142.99888,1046.070384,1197.991635,872.7946708,1116.362104,1248.120005
Rv2942,1409.59366,1229.015429,1430.059289,1267.247886,1099.426143,1111.071534
Rv2945c,37.78508695,59.41804872,55.32738787,39.2668359,114.3177376,0
Rv2946c,744.1562957,713.0165846,781.4993536,933.4797808,1481.896599,639.5595318
Rv2947c,161.6362053,215.7813348,215.1620639,69.60939092,225.812815,234.9402362
Rv2948c,1052.734506,836.5435807,1161.875145,514.0385791,966.7611144,956.0762389
Rv2950c,1680.386783,1760.650602,2177.747461,1149.447378,1543.995123,1939.888478
Rv2964,10.49585749,0,7.684359426,0,0,9.789176508
Rv2967c,140.6444903,132.9087932,96.82292877,49.97597297,165.125621,106.0494122
Rv2970c,149.0411763,104.7634017,106.812596,107.0913706,128.4310386,120.7331769
Rv2973c,8.396685988,35.9635558,34.57961742,3.569712355,14.11330094,0
Rv2976c,55.62804467,79.74527591,53.02208004,44.62140444,8.467980564,61.99811788
Rv2977c,162.685791,146.9814889,154.4556245,1.784856177,47.9852232,29.36752952
Rv2981c,116.5040181,211.0904362,95.28605688,83.88824034,128.4310386,163.1529418
Rv2982c,56.67763042,81.30890877,73.76985049,46.40626061,103.0270969,45.6828237
Rv2984,168.9833055,162.6178175,178.2771387,155.2824874,117.1403978,141.9430594
Rv2985,15.74378623,12.50906289,29.20056582,23.20313031,33.87192226,39.15670603
Rv2986c,310.6773816,390.9082153,318.1324802,237.3858716,537.7167658,208.8357655
Rv2987c,32.53715821,21.89086005,53.02208004,53.54568532,57.86453385,22.84141185
Rv2988c,200.470878,267.3812192,325.8168397,162.4219121,190.5295627,303.4644717
Rv2992c,61.92555916,56.290783,66.85392701,30.34255502,107.2610871,112.5755298
Rv2995c,1221.717811,1920.141153,1082.726243,1265.46303,643.5665229,923.4456505
Rv2996c,1240.610355,963.1978424,927.5021827,1051.280288,632.2758821,708.0837674
Rv2999,12.59502898,7.818164305,16.1371548,12.49399324,0,35.89364719
Rv3001c,577.2721617,317.4174708,489.4936954,362.325804,592.7586395,388.3040015
Rv3002c,131.1982186,92.2543388,152.9187526,99.95194594,76.21182508,99.52329449
Rv3006,209.9171497,178.2541462,209.7830123,98.16708976,186.2955724,223.5195303
Rv3009c,295.9831811,121.9633632,236.6782703,203.4736042,165.125621,231.6771773
Rv3010c,164.7849625,79.74527591,204.4039607,116.0156515,211.6995141,210.4672949
Rv3011c,28.33881521,4.690898583,26.89525799,33.91226737,28.22660188,0
Rv3012c,3.148757246,0,1.536871885,0,0,0
Rv3014c,53.52887318,39.09082153,37.65336119,83.88824034,62.09852414,35.89364719
Rv3016,102.8594034,107.8906674,74.53828643,98.16708976,88.91379592,50.57741196
Rv3017c,17.84295773,23.45449292,17.67402668,0,33.87192226,0
Rv3018c,13.64461473,0,13.83184697,28.55769884,16.93596113,0
Rv3028c,73.4710024,78.18164305,62.24331135,96.38223358,55.04187367,35.89364719
Rv3029c,75.5701739,68.79984589,46.8745925,49.97597297,62.09852414,9.789176508
Rv3039c,30.43798671,42.21808725,7.684359426,42.83654826,12.70197085,42.41976487
Rv3042c,120.7023611,129.7815275,101.4335444,10.70913706,203.2315335,55.47200021
Rv3043c,144.8428333,181.3814119,170.5927793,76.74881563,134.0763589,254.5185892
Rv3044,146.9420048,173.5632476,117.5706992,178.4856177,77.62315517,88.10258857
Rv3045,292.8344238,364.3264566,219.7726796,405.1623523,280.8546887,300.2014129
Rv3048c,274.9914661,287.7084464,305.8375052,148.1430627,158.0689705,174.5736477
Rv3051c,1480.965491,1091.415737,1732.054615,810.3247045,1395.805463,1572.794359
Rv3052c,383.0987982,267.3812192,375.7651759,182.0553301,276.6206984,230.0456479
Rv3053c,149.0411763,112.581566,152.9187526,189.1947548,43.75123291,114.2070593
Rv3056,10.49585749,9.381797166,5.379051598,0,0,0
Rv3059,64.02473066,54.72715014,56.09582381,28.55769884,94.5591163,22.84141185
Rv3061c,321.1732391,289.2720793,381.1442275,187.4098986,300.61331,469.8804724
Rv3062,125.9502898,96.94523738,132.1709821,162.4219121,76.21182508,182.7312948
Rv3063,51.42970168,60.98168158,50.71677221,0,111.4950774,92.99717682
Rv3065,8.396685988,39.09082153,18.44246262,1.784856177,7.05665047,13.05223534
Rv3068c,25.19005797,28.1453915,24.58995016,21.41827413,9.879310658,0
Rv3078,2.099171497,0,0,0,0,0
Rv3080c,35.68591545,53.16351728,39.95866902,67.82453474,100.2044367,106.0494122
Rv3082c,15.74378623,15.63632861,6.147487541,0,36.69458244,0
Rv3084,228.8096932,317.4174708,553.2738787,96.38223358,134.0763589,383.4094132
Rv3086,157.4378623,148.5451218,355.0174055,46.40626061,263.9187276,146.8376476
Rv3088,26.23964371,51.59988441,58.40113164,32.12741119,39.51724263,22.84141185
Rv3089,29.38840096,68.79984589,81.45420992,57.11539768,66.33251442,35.89364719
Rv3097c,10.49585749,0,17.67402668,51.76082915,32.46059216,6.526117672
Rv3100c,17.84295773,0,13.06341102,0,11.29064075,13.05223534
Rv3101c,39.88425845,70.36347875,56.09582381,57.11539768,87.50246583,101.1548239
Rv3102c,35.68591545,51.59988441,28.43212988,0,81.85714545,19.57835302
Rv3105c,96.56188887,78.18164305,77.6120302,35.69712355,77.62315517,29.36752952
Rv3106,20.99171497,10.94543003,43.80084873,33.91226737,14.11330094,53.84047079
Rv3107c,25.19005797,39.09082153,21.51620639,24.98798648,8.467980564,76.68188264
Rv3109,0,0,3.842179713,0,0,0
Rv3116,70.32224515,67.23621302,67.62236295,28.55769884,31.04926207,42.41976487
Rv3119,26.23964371,12.50906289,21.51620639,21.41827413,19.75862132,48.94588254
Rv3121,78.71893114,65.67258016,47.64302844,35.69712355,11.29064075,16.31529418
Rv3124,0,9.381797166,13.83184697,0,14.11330094,0
Rv3125c,7.34710024,0,7.684359426,0,0,0
Rv3130c,8285.429899,4901.989019,5980.736941,4065.902372,2536.160179,2843.755775
Rv3132c,1451.57709,1028.870423,1266.382433,808.5398484,733.8916489,489.4588254
Rv3133c,1063.230363,703.6347875,942.1024657,415.8714893,410.6970574,673.8216496
Rv3136,331.6690965,536.3260713,338.1118148,646.1179362,437.5123291,306.7275306
Rv3138,68.22307366,18.76359433,63.78018324,89.24280887,45.16256301,68.52423555
Rv3139,185.7766775,126.6542617,194.4142935,162.4219121,208.8768539,347.515766
Rv3140,208.867564,225.163132,252.8154251,158.8521998,330.251242,119.1016475
Rv3141,191.0246062,193.8904748,229.7623468,280.2224199,217.3448345,269.202354
Rv3144c,80.81810264,54.72715014,85.29638963,28.55769884,80.44581536,57.10352963
Rv3145,14.69420048,3.127265722,18.44246262,28.55769884,35.28325235,0
Rv3146,15.74378623,70.36347875,49.94833627,71.3942471,39.51724263,13.05223534
Rv3147,16.79337198,6.254531444,27.66369393,0,28.22660188,32.63058836
Rv3148,37.78508695,78.18164305,88.3701334,146.3582065,146.7783298,40.78823545
Rv3149,27.28922946,64.1089473,9.221231311,39.2668359,19.75862132,0
Rv3150,46.18177294,103.1997688,73.00141455,21.41827413,94.5591163,125.6277652
Rv3151,107.0577464,212.6540691,149.0765729,142.7884942,237.1034558,199.046589
Rv3152,61.92555916,56.290783,39.19023307,53.54568532,52.21921348,35.89364719
Rv3153,58.77680192,76.61801019,71.46454266,7.13942471,53.63054357,30.99905894
Rv3154,28.33881521,64.1089473,45.33772061,74.96395945,125.6083784,143.5745888
Rv3156,128.0494613,151.6723875,152.1503166,78.53367181,179.2389219,150.1007064
Rv3158,82.91727414,157.926919,79.91733803,39.2668359,121.3743881,110.9440004
Rv3159c,38.8346727,7.818164305,29.20056582,0,11.29064075,26.10447069
Rv3164c,12.59502898,32.83629008,14.60028291,0,4.233990282,29.36752952
Rv3170,36.7355012,43.78172011,50.71677221,32.12741119,36.69458244,26.10447069
Rv3171c,106.0081606,182.9450447,138.3184697,82.10338416,121.3743881,135.4169417
Rv3176c,55.62804467,70.36347875,73.00141455,53.54568532,26.81527179,88.10258857
Rv3197A,2.099171497,0,3.07374377,14.27884942,0,0
Rv3198c,129.0990471,143.8542232,148.3081369,60.68511003,107.2610871,127.2592946
Rv3199c,39.88425845,51.59988441,43.03241279,121.3702201,60.68719404,1.631529418
Rv3203,36.7355012,45.34535297,27.66369393,0,8.467980564,29.36752952
Rv3206c,1325.6268,992.9068668,1417.764314,738.9304575,913.1305708,996.8644743
Rv3211,526.8920458,523.8170084,563.2635459,644.33308,762.1182508,414.4084722
Rv3214,23.09088647,59.41804872,22.28464234,37.48197973,28.22660188,40.78823545
Rv3215,52.47928743,25.01812578,36.88492525,0,8.467980564,92.99717682
Rv3219,1077.924564,1243.088125,1080.420935,1251.18418,1309.714327,934.8663565
Rv3221A,27.28922946,14.07269575,36.88492525,0,11.29064075,0
Rv3223c,179.479163,256.4357892,201.330217,228.4615907,210.288184,143.5745888
Rv3227,45.13218719,53.16351728,55.32738787,74.96395945,32.46059216,115.8385887
Rv3234c,72.42141665,37.52718866,68.39079889,157.0673436,74.80049498,42.41976487
Rv3240c,408.2888562,292.399345,434.9347435,274.8678513,536.3054357,290.4122364
Rv3244c,219.3634214,201.7086391,183.6561903,160.637056,163.7142909,119.1016475
Rv3245c,352.6608115,250.1812578,373.4598681,244.5252963,338.7192226,399.7247074
Rv3246c,241.4047222,275.1993835,300.4584536,278.4375637,217.3448345,146.8376476
Rv3247c,326.4211678,268.9448521,253.5838611,333.7681052,131.2536987,293.6752952
Rv3248c,4041.954718,3036.575016,3547.868747,3086.016331,3093.635566,3130.904953
Rv3250c,219.3634214,137.5996918,185.9614981,121.3702201,220.1674947,238.203295
Rv3251c,101.8098176,81.30890877,79.14890209,0,43.75123291,19.57835302
Rv3252c,2445.534794,1979.559202,1930.311088,1474.291203,1980.096122,2001.886596
Rv3255c,76.61975964,134.472426,122.1813149,96.38223358,97.38177649,40.78823545
Rv3257c,95.51230312,106.3270346,53.02208004,91.02766505,107.2610871,141.9430594
Rv3260c,26.23964371,32.83629008,54.55895193,10.70913706,79.03448526,52.20894137
Rv3261,27.28922946,18.76359433,40.72710496,17.84856177,42.33990282,16.31529418
Rv3262,30.43798671,15.63632861,19.97933451,91.02766505,0,57.10352963
Rv3265c,32.53715821,34.39992294,17.67402668,67.82453474,31.04926207,14.68376476
Rv3266c,145.892419,140.7269575,169.8243433,123.1550762,160.8916307,197.4150596
Rv3270,683.2803223,730.2165461,868.3326152,553.305415,604.0492802,634.6649436
Rv3274c,77.66934539,73.49074447,67.62236295,46.40626061,131.2536987,53.84047079
Rv3275c,18.89254347,15.63632861,3.842179713,0,16.93596113,6.526117672
Rv3276c,36.7355012,51.59988441,61.47487541,17.84856177,77.62315517,32.63058836
Rv3279c,30.43798671,28.1453915,23.82151422,121.3702201,22.5812815,16.31529418
Rv3280,142.7436618,137.5996918,150.6134448,283.7921322,213.1108442,231.6771773
Rv3281,81.86768839,15.63632861,66.85392701,64.25482239,91.73645611,48.94588254
Rv3283,274.9914661,225.163132,302.7637614,383.7440781,193.3522229,342.6211778
Rv3285,386.2475555,526.9442742,441.850667,396.2380714,392.3497661,540.0362373
Rv3286c,51.42970168,39.09082153,48.41146439,0,64.92118432,70.15576497
Rv3287c,69.2726594,26.58175864,43.80084873,57.11539768,26.81527179,19.57835302
Rv3288c,113.3552608,67.23621302,118.3391352,230.2464469,100.2044367,163.1529418
Rv3290c,2435.038937,1668.396263,2100.903867,1479.645771,1879.891685,2261.299773
Rv3291c,2.099171497,12.50906289,9.221231311,17.84856177,0,0
Rv3293,45.13218719,50.03625155,52.2536441,21.41827413,22.5812815,81.5764709
Rv3296,568.8754757,684.8711931,520.9995691,592.5722509,292.1453295,394.8301191
Rv3297,23.09088647,84.4361745,37.65336119,0,14.11330094,39.15670603
Rv3298c,44.08260144,35.9635558,33.81118148,21.41827413,47.9852232,1.631529418
Rv3299c,141.6940761,128.2178946,117.5706992,128.5096448,155.2463103,120.7331769
Rv3301c,66.12390216,21.89086005,39.19023307,10.70913706,18.34729122,58.73505905
Rv3302c,103.9089891,54.72715014,86.83326152,76.74881563,76.21182508,70.15576497
Rv3303c,45.13218719,37.52718866,48.41146439,0,136.8990191,101.1548239
Rv3305c,57.72721617,51.59988441,49.94833627,46.40626061,25.40394169,109.312471
Rv3306c,73.4710024,89.12707308,117.5706992,46.40626061,115.7290677,84.83952973
Rv3307,23.09088647,48.47261869,34.57961742,26.77284266,76.21182508,0
Rv3308,15.74378623,14.07269575,18.44246262,67.82453474,49.39655329,0
Rv3309c,17.84295773,18.76359433,12.29497508,32.12741119,8.467980564,6.526117672
Rv3310,10.49585749,12.50906289,10.7581032,57.11539768,9.879310658,17.9468236
Rv3313c,22.04130072,0,26.12682205,0,12.70197085,71.78729439
Rv3314c,15.74378623,40.65445439,19.21089857,0,8.467980564,47.31435312
Rv3315c,4.198342994,0,5.379051598,0,8.467980564,45.6828237
Rv3316,0,0,3.842179713,0,0,0
Rv3317,2.099171497,6.254531444,3.842179713,0,0,0
Rv3319,34.6363297,28.1453915,16.1371548,0,71.97783479,29.36752952
