ID_REF,t0h.rep1,t0h.rep2,t0h.rep3,d1.rep1,d1.rep2,d1.rep3,d2.rep1,d2.rep2,d2.rep3,d3.rep1,d3.rep2,d3.rep3,d5.rep1,d5.rep2,d5.rep3,d7.rep1,d7.rep2,d7.rep3,d8.rep1,d8.rep2,d8.rep3
Rv1631,12.98018357,12.61019735,12.92078183,12.01686536,12.05720269,12.32137476,12.15547675,12.69899049,11.64125731,10.84687763,11.8274352,11.00850011,10.57884168,11.38161403,11.1656015,10.33875217,11.56759442,10.22188155,12.22189103,12.52419291,12.20614921
Rv1632c,11.83567713,11.67236006,11.59604567,8.747981507,9.446108819,7.763782437,8.572031261,9.70614197,7.782672817,9.578371056,8.394423142,9.214779568,10.88979645,10.26947501,9.9661237,7.604952311,7.754929283,8.083538509,10.06957022,9.961905382,9.586247018
Rv1633,11.82481746,11.50162799,11.65034804,11.85707789,12.18840822,12.13239398,10.89614607,11.22130171,10.88971133,10.53097207,11.46043115,11.02557796,11.17690637,10.42334976,10.79687355,10.43270969,10.62408878,10.56722304,11.49304215,10.80738327,11.11704641
Rv1634,12.4778457,12.06065168,12.39687424,11.93709898,12.14492057,12.45165625,10.94226335,9.255905679,11.42361722,10.71412804,11.09442772,11.05454199,9.49841354,10.49798408,10.60018174,10.05777332,10.53436493,10.12552982,10.7449754,9.459858644,10.03928237
Rv1635c,10.53774058,10.17067624,10.56651548,9.760768365,9.997145824,9.668371948,9.383464557,9.318564289,9.461794407,9.181146245,9.011727932,9.152472167,9.411552108,9.794815894,10.25778239,10.08020419,10.01661174,9.63646871,9.8393118,9.677686353,9.943599587
Rv1636,12.44569167,12.04537828,12.29907433,11.88562727,11.6281771,11.3272635,12.11426773,12.3917442,11.86600959,12.61593063,12.64341036,12.24431104,13.15636685,12.26727115,12.63212064,12.34980216,12.18138295,12.71311112,12.86646455,12.6223576,13.14532979
Rv1637c,10.55974645,10.45993971,10.34880182,10.20636777,9.95251038,10.05437591,11.57397973,11.49169756,10.97239488,10.39900851,10.84862432,10.76588292,11.69995091,10.93823454,11.46212294,10.31981604,11.2159969,11.17030044,12.02375396,11.36011486,12.42393938
Rv1638,12.06020469,11.46645547,11.92920394,12.17510549,12.34987573,12.45195169,11.77082805,11.68157021,11.56910572,11.30418414,11.82968789,11.57670978,11.83059176,10.91428612,11.67784181,11.24629709,11.72064904,11.52552235,12.32655154,11.72580468,12.0532754
Rv1638A,12.3922537,12.12859266,12.292329,10.37905427,9.267249974,10.04178439,11.12832204,9.824164588,10.30137998,10.7490285,10.95185752,10.25176971,11.60099171,10.89397251,10.9460487,6.633971796,8.973764402,8.94936288,12.81283454,11.23287393,11.90047554
Rv1639c,12.59225664,12.3672845,12.38848248,11.77729168,11.62212304,11.72461799,10.59050198,10.51898046,10.72180082,11.19274744,11.3997015,11.15246947,11.51072453,11.35605448,11.15023523,9.900249929,10.76843688,11.10141477,12.38225668,10.99903489,11.83096309
Rv1640c,8.181314594,7.946277938,8.120236412,8.014102941,8.046267362,8.333351778,7.97079637,8.043367546,8.039304825,8.384851814,8.282925,8.502375797,8.544324908,8.183202773,8.521767223,8.438853126,8.749036097,8.591485181,9.117184787,8.575556719,9.139927312
Rv1641,13.96914442,13.68449822,13.83333593,13.54891854,13.10316046,12.374447,13.83708997,14.04764449,13.65899378,13.88431636,13.85153645,13.48083529,13.4053274,13.7909216,13.85146105,13.75432442,13.49441424,13.64135374,14.27149921,14.17058317,14.3086211
Rv1642,13.72232608,13.24559702,13.73556585,12.90739927,12.3134747,12.3259787,13.29056646,13.76138397,12.91652667,12.29830595,12.79173355,11.65721987,12.90892359,13.04356865,13.26957244,12.97348841,13.1425867,12.96354865,13.804468,13.66148606,13.64584257
Rv1643,13.85337822,13.65315238,13.86272058,13.22623986,12.90888766,12.83581625,13.47338401,13.58965085,12.99389407,12.83795393,13.18389621,12.81975538,12.98341313,13.10082653,13.1697953,12.99307936,13.11684753,12.77037329,13.77389874,13.24308072,13.55702168
Rv1644,13.99262109,13.52258138,13.93626825,12.29853362,12.02097721,12.81262019,12.85951787,13.14219914,12.25862259,11.21394817,11.75721933,11.43939533,11.04787993,12.32784546,11.6873864,11.24954663,12.04568852,10.98471467,12.00657636,12.20405851,11.78283884
Rv1645c,7.487366438,8.489764337,7.839337083,8.062393894,7.723621462,7.88552797,9.904324263,9.776046159,9.330209696,10.57573119,8.760611152,9.849338632,9.847956939,9.457695851,9.049662685,8.780449767,8.733119886,8.214803202,8.09893967,8.392610494,9.831770964
Rv1646,11.01301187,10.92297664,10.94877715,10.6368283,10.5831839,9.72137445,12.30171528,12.32527257,10.9474667,10.89174692,10.91641874,11.57431232,11.88482145,10.83906397,11.4845012,10.81379299,11.29049619,10.50263307,11.01928915,11.01610632,11.5335369
Rv1647,8.748846618,9.22512166,8.563692269,8.645501843,9.108244343,9.058657786,9.846400337,9.800162321,9.819562803,9.468344012,9.450597834,9.194564332,10.4600546,9.550436414,10.42915491,9.732592692,10.00406451,10.25665237,10.22658005,9.847797759,10.79620898
Rv1648,10.7023226,10.25656215,10.4993809,9.314340618,9.967059156,9.895373897,9.772119831,9.67369499,8.450269914,10.71086139,11.37133191,10.40281158,10.14656505,10.89271893,11.17630097,10.58438278,11.03355328,10.94660987,12.01697154,11.3781327,11.78887222
Rv1649,10.15756171,9.940400874,10.29738336,10.29038702,9.998748847,10.88147785,9.803924731,10.06861539,9.641888628,9.625873507,10.17902254,8.990437836,9.655072351,9.824645603,9.791768309,9.39898052,9.758868523,10.22050862,11.37471315,10.84549202,11.37570653
Rv1650,10.96571042,10.66464354,10.96933636,9.755178795,9.885521904,10.51447537,9.054297185,8.445581432,9.309363318,9.220035402,9.853847488,8.883375594,9.515059065,9.391006509,9.895187451,8.931790611,9.765095202,9.758319735,10.77907647,9.822000406,10.13527829
Rv1651c,11.03259807,11.21737139,11.2046203,10.96237827,11.30380815,11.3572932,10.80127813,9.811807168,11.22326404,10.85476581,10.64352058,11.22416299,10.96833337,10.94110453,10.58092336,10.86273257,10.81483766,10.64379144,10.1631142,8.947033221,9.760841607
Rv1652,8.568298658,8.558970631,8.387404546,8.688166758,9.005987068,9.021119391,8.915793485,7.706436647,8.966275611,10.25124835,9.089802237,9.877058958,11.60251561,9.058567161,9.976329704,9.943677454,9.598192694,10.20245786,8.572184173,8.207919649,8.649601787
Rv1653,9.618354201,9.46896661,9.614863504,10.06238701,9.473562471,10.31493912,9.241837067,7.641930032,9.473860906,9.774181242,9.225546447,10.22866063,11.86549975,8.353314743,10.1469681,9.907678087,9.152755829,10.76209291,9.237935324,8.434520894,8.813145181
Rv1654,11.1165147,10.16239508,11.10498931,10.28832185,10.1519482,10.50528146,10.18606469,8.532809648,10.21197422,10.36734827,10.38136949,10.74384641,12.40388039,9.055503034,10.08866678,10.13830133,10.51644749,10.70106539,10.54311959,9.547500539,9.296920638
Rv1655,10.24289139,9.619763716,10.48304283,9.975475786,9.63885002,10.34527057,9.608073201,7.904760688,8.929702169,10.11247488,10.43005825,10.01798671,11.27009481,8.887062299,9.49084871,10.39169961,9.194056705,10.84599467,9.505130723,8.63224903,8.598861729
Rv1656,9.682087159,9.205487645,9.529338328,8.748317229,9.05743574,9.524895338,9.107923148,7.331731856,8.435059865,9.156296801,9.277104591,8.888464419,10.011732,8.413076465,9.026886617,9.209463997,10.14531419,9.818404126,9.144323202,8.563892952,8.513666954
Rv1657,8.253994657,8.25217885,8.319392418,7.941153274,7.814051053,8.115049583,7.897237963,8.007285934,7.538038751,8.633400609,8.053243177,9.057680928,9.025093653,6.622736466,8.563443416,8.62241064,8.159533428,7.97319413,8.034343039,8.735942002,8.193313037
Rv1658,11.16274936,10.46390518,11.19336494,9.922552944,9.663694507,10.38276178,10.4911625,9.000018686,10.70728027,10.88385997,10.4201006,10.6141521,12.25546057,10.31361017,10.92107857,10.29003851,10.38793637,11.0727902,10.59481671,10.1844119,10.10618919
Rv1659,9.928045439,9.146697998,9.929638734,9.342282767,8.63594178,9.364766345,8.201009865,7.238088343,7.755562857,8.298042158,9.273920853,8.29494867,8.34464857,8.164647544,8.322597135,8.150334038,8.952340166,8.335644362,8.442796208,8.22745739,7.980846145
Rv1660,10.41015681,10.38531645,10.28904308,9.661474292,10.07283576,10.22020962,9.789942891,9.213491966,9.837723687,10.44133976,9.196636834,10.54022911,9.823051018,9.428130226,9.996130487,9.474850643,9.758468971,9.995044016,10.0451292,9.737992395,10.08812468
Rv1661,10.12878749,10.08128982,10.45526822,9.748077136,10.30795552,10.58960409,9.222525967,6.975121894,9.986714306,9.772910526,9.407861018,9.760409406,8.143804022,9.697976246,9.039878183,9.994155434,9.948558018,9.487337205,9.255677294,8.177710613,8.407730818
Rv1662,9.894080213,9.865694544,10.07488894,8.778693218,10.23612809,9.718607466,8.291004488,6.628382513,9.213654027,9.018154908,9.035370423,8.779904046,7.520037378,9.011683385,8.320052025,8.697662074,9.045562663,8.740665521,9.207940586,7.469160152,8.59114436
Rv1663,10.10044658,10.09560348,10.2631233,8.587861392,9.302702624,8.219389325,9.72040094,8.551616486,9.445582267,9.530713676,8.52720714,9.914730863,9.266729831,10.03168667,8.520627973,9.480940259,10.39711366,9.900269214,9.693753336,8.347762845,9.386321667
Rv1664,10.06230081,9.588226466,10.28310022,9.597723889,9.853829577,9.970326484,8.975215632,8.530364164,9.473640062,9.257627952,9.399781222,9.390059692,9.373818408,9.752566709,9.298403787,9.345966145,9.139549196,9.05759575,8.13453001,7.909094051,8.446823883
Rv1665,10.16742872,9.759606192,10.01801326,8.576284672,8.444600439,8.603553078,9.771552946,10.20037324,8.911973649,9.825431458,8.811724224,9.688124626,10.06741545,9.210909565,9.661035726,8.175473512,9.072835343,9.019247549,9.565639141,9.288942566,10.34459923
Rv1666c,8.446512271,7.744996454,8.3530589,8.888900459,7.883718758,8.689026115,7.095663414,7.014301482,7.356771817,7.584034304,6.954414155,7.245813585,7.870101252,7.179505136,7.955054947,7.896255486,7.76774074,7.770426922,8.863410499,8.328604414,8.575183079
Rv1667c,9.824591914,9.500729044,9.78922143,8.395212548,9.09317032,8.338312196,8.51895338,7.128917291,9.601478283,9.570874787,9.576681244,8.442856346,9.440531066,9.655838846,9.232559119,10.6095198,9.166661062,10.07555928,9.379097896,8.518518752,9.318566002
Rv1668c,9.57441075,9.116095332,9.71823263,8.416663836,9.267497226,8.612394045,7.824700321,6.865006902,8.410224978,8.137708762,7.865901105,8.926992392,8.639878061,8.410856689,8.630276796,8.650355996,8.356365482,8.969534909,8.536976363,7.971244006,8.498015857
Rv1669,6.651139701,6.652405198,7.054672127,7.194591133,7.426899435,7.591086947,6.886273396,6.778429164,7.106336554,7.406994234,7.388000969,7.144237056,8.007074435,8.366496498,7.78593054,8.954176912,7.679640615,8.317467184,6.872231227,6.839510193,7.263142632
Rv1670,8.377339955,7.734118002,8.344226005,7.996777746,8.938524001,8.041646498,10.26369641,8.646793137,10.86580728,9.324967438,9.548890551,8.8721485,10.45253512,7.997348246,8.847702265,10.99624718,10.22961462,9.383608399,8.902225497,8.24882598,8.923899666
Rv1671,7.067837394,7.520454359,7.379443202,8.842064852,8.049269025,8.911833466,8.958098593,7.428782033,9.006064911,9.230746109,8.409142155,9.697805755,9.200146898,9.060120627,9.149885177,9.425512817,9.157971896,9.490980443,8.362545392,7.665155729,8.150333563
Rv1672c,10.2187359,9.8446005,9.809726128,8.167313674,8.321180158,8.526612023,9.120917481,8.782156296,8.004884828,8.117120552,7.882774962,8.592540996,7.677370098,8.369882108,8.011682362,9.394967912,7.758120653,8.693226759,8.319066102,7.416606783,7.463393737
Rv1673c,6.289977448,6.601226459,6.47945135,9.326278515,7.15593963,9.19713191,10.44775692,13.66501538,6.874995668,9.174537235,8.531032012,10.58852809,9.339954084,7.57086333,8.8729887,9.545703581,6.582685099,8.01426874,6.955542364,6.600152158,6.839391848
Rv1674c,6.504986566,6.273042851,7.283490578,6.4418312,7.068069297,6.574441493,10.31006502,12.43648052,7.971028963,7.260881252,7.984375308,9.498761669,8.292697113,8.781670204,7.455148768,9.759642381,7.194910929,8.480783608,6.313830838,6.79955636,6.415990122
Rv1675c,6.818811908,7.08575202,6.899263235,8.068552413,7.687197195,8.045688694,6.904788478,6.663145311,6.738715036,8.114965594,6.945799392,7.505040052,7.111642638,7.006227694,7.033963516,7.466474545,8.072716461,7.414101411,6.905402611,7.013380256,7.487383919
Rv1676,11.85036544,11.68082833,11.67820837,10.85937941,11.04850116,10.71563559,11.38539134,11.77259539,11.02314285,11.00664814,10.94381877,10.68013679,12.05974324,10.98889797,11.5088249,10.24888958,10.05200883,9.683391284,12.090991,12.23562341,12.54350004
Rv1677,11.97615799,11.92050303,12.07129837,11.32209089,11.24954326,11.0992072,11.00543123,11.57709061,11.2675871,10.80107862,11.57894196,11.22537451,11.23352681,11.77910117,11.20084059,10.78572599,11.42774597,11.41427267,12.27355891,12.32278562,12.15252629
Rv1678,12.201646,12.34428261,12.22885394,12.04226762,12.31528355,12.46457593,11.27928863,10.5707302,11.58117533,11.13578576,11.20612407,11.29060775,9.134026834,11.59381234,9.000781768,10.90646674,10.88675116,10.85419965,10.52611534,10.20966965,9.984971659
Rv1679,11.76372227,11.21628045,11.71773262,10.80711466,11.0192992,11.53810923,8.82125402,9.232888959,10.00353022,7.851365927,8.974460042,8.988932451,7.653718302,8.175920179,7.342264855,7.391417574,8.345538261,8.085289019,9.27336974,8.684305648,8.102795662
Rv1680,11.47180502,11.1844112,11.46226616,11.01782189,11.11699587,10.58836553,8.845799981,8.514194185,9.227765259,9.441636383,9.403747098,9.965048501,8.316071996,10.26411998,9.754355109,9.590281277,10.26820545,10.02477192,9.583169612,8.777105044,8.575602625
Rv1681,10.83566984,10.45487751,11.07588662,9.837843244,10.15156016,10.3648728,8.357858654,8.409121432,8.715817057,7.780177482,9.58964415,8.65259795,8.224260071,9.366046969,8.698462515,7.35818965,7.733315991,8.12607092,9.406289352,8.946328052,8.67622223
Rv1682,7.876338141,7.487966967,7.773950327,7.378509073,7.285579688,7.326196508,7.78243085,7.80150563,7.801031411,7.593513219,7.411732528,7.417818448,7.979437132,7.477732929,7.392802097,7.592292551,7.442122125,8.170620032,7.38161404,7.681208842,8.357069088
Rv1683,11.44743399,10.91146087,11.32329301,11.76097946,11.91079205,12.15705004,10.57878513,10.42778716,10.94667632,9.874594303,10.89072571,10.26930321,9.852699929,9.651959908,10.38467616,10.00595869,10.05866658,10.14536539,11.1324592,10.47179201,10.44031347
Rv1684,8.871308043,9.820757421,7.830187082,8.733149205,9.365864011,8.955370861,9.741722403,9.792185091,9.035153343,9.236843799,8.083874201,9.075356059,8.455680148,8.648532535,8.809263897,8.274006859,7.677685376,8.6345355,11.68216559,10.92644139,11.5047994
Rv1685c,7.760219513,7.743954323,7.409878961,8.407835454,7.936983354,8.5824438,8.710005119,10.5198701,10.75295634,8.105380608,9.427861427,10.49214488,8.111938237,8.645087896,10.1822301,10.11028361,8.548321788,9.487148367,13.89419852,13.07206597,13.52827799
Rv1686c,8.41766938,8.085066145,8.419033781,9.488234432,8.828928768,10.09945126,9.858666644,11.85219117,12.30662854,10.3539073,11.05506489,12.20232843,9.766395583,9.506159796,11.93111268,9.92880311,9.850856461,9.720968456,14.80648542,14.3790181,14.56846767
Rv1687c,7.92416284,8.006054186,8.069230392,8.968568837,8.647365107,9.41008366,9.07027356,10.98403825,11.9811885,8.979475156,10.46248379,12.16009464,9.107943042,9.517102003,11.4555371,9.048823241,9.236757793,9.947064856,13.93123615,13.30451567,14.03233227
Rv1688,7.0028568,6.684688177,7.21075088,7.39427916,7.246284625,7.88811286,6.797074545,6.746542214,7.212227531,7.553063115,7.337606926,8.041380269,7.109921954,7.352470407,7.76944522,8.112470611,7.67378383,8.949131944,7.642192814,7.831233185,7.626988243
Rv1689,9.664117068,9.119399617,9.27514486,8.521629342,8.008311404,8.187100966,8.160473788,8.313229022,8.340336485,8.59902342,8.535058604,8.282871833,9.065630483,8.734930933,8.35513835,7.750993613,7.675403112,7.811354534,11.15807602,10.0824172,11.07158898
Rv1690,9.114757002,9.242692722,9.154740426,9.710023992,8.396571477,9.72942531,10.7775123,9.448380758,11.40026228,10.28446866,9.20367546,10.90313701,10.76387926,10.6718597,10.76581153,12.09459467,9.923040107,11.85777176,11.73683954,10.41580651,10.92183386
Rv1691,8.441271576,8.291722892,8.127518923,7.914306663,7.487560048,7.964137113,7.629816298,7.531713246,6.803268256,7.970240582,8.602868017,7.850283589,8.052105101,7.090015794,7.458997503,7.334181569,7.222749847,7.987263936,9.002713628,7.716669565,8.048948787
Rv1692,10.47749776,10.14772374,10.07753236,8.592513626,9.619356558,9.600468211,9.038265166,7.964620612,8.976594675,8.093524035,8.072683169,8.610342687,8.831476048,8.354329352,8.130317514,9.15388686,8.8913676,9.141214606,9.056905009,8.162130067,8.176903657
Rv1693,13.00120752,12.73922345,12.82273483,12.57164146,12.53249403,12.71459904,11.3957048,11.79433836,11.75917102,12.23293361,12.07240484,12.20528658,13.00419402,12.55009969,12.0775058,11.38140191,12.2027201,12.13432705,12.76740949,12.4607819,12.83504524
Rv1694,11.66129603,11.26956295,11.89853039,11.2118711,11.44901623,12.20790958,9.979415438,9.115823811,11.19177825,9.375315742,8.360310186,9.813869912,9.942955145,8.592348608,9.600214402,8.7934547,9.899286371,9.714541466,9.981619551,9.326424556,9.641860793
Rv1695,12.38224887,11.93015469,12.43733165,12.08890588,11.97556904,12.41887128,10.30039386,10.75555187,11.0884427,9.314181684,11.08850508,10.00511243,9.787950479,10.45673738,10.15893577,8.567531555,10.20446706,9.133738663,11.30256163,11.51691138,10.55841472
Rv1696,11.49307795,11.09344605,11.2420364,11.27043324,11.4270817,11.60448873,9.531615025,8.333806499,10.23982512,9.386858574,10.10728517,8.843013416,7.51842756,8.903610648,8.642303921,9.657343971,9.818649964,8.74764787,9.793445133,8.299693961,8.658423311
Rv1697,12.58664407,12.65361405,12.3608479,10.89336996,10.73488596,10.75623806,10.08053092,10.50097451,9.591434958,10.29856554,10.42751204,9.903087354,9.7771034,10.41110468,9.842645911,8.257470637,8.840113835,9.662236324,12.09421088,11.05692412,11.11436208
Rv1698,11.72971878,11.56255459,11.55638143,10.09642521,10.21247968,9.578288965,8.679254778,9.145667665,8.790829627,9.195828916,9.288959199,9.398712801,8.47470907,9.843513828,7.729644893,8.332086305,8.239883451,9.239229398,10.35271525,9.507661553,9.887876582
Rv1699,12.41488075,12.07465764,12.11831749,12.46983473,12.7290782,12.34499663,11.93520711,11.67944397,11.6163394,11.60449576,11.86189024,11.29135639,10.35856912,11.49095261,11.75368644,10.67737651,11.35668542,11.4102557,12.59634217,12.29655573,12.63019823
Rv1700,12.35430037,12.10738041,11.9462331,12.58532575,12.49013954,12.71587757,11.06191158,10.94566614,10.99386446,10.38935241,11.67858898,10.71614892,9.842320075,10.83387383,10.96245939,9.359124109,11.31961729,10.63241247,12.58739233,11.92922599,12.13090175
Rv1701,12.3401877,11.85582985,12.08283395,11.9161216,12.18667639,12.18706866,10.50110007,9.172066972,11.04675607,10.35716846,10.82365404,9.877750395,9.060674159,9.880633819,9.800149659,9.013991983,10.51557413,9.655832693,11.92544358,10.86248251,10.85502271
