GENE_ID,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25
Rv2894c,7.238087448,7.261705131,6.756944861,7.192666721,7.132723647,7.322651894,7.305525009,7.031887909,8.725695459,8.069947644,7.101174551,8.322293462,8.211186734,7.658826992,8.484520945,8.003039638,7.928814757,7.380862697,7.262514449,8.97263033,8.660242289,8.669479379,6.751479694,6.010020392,6.077535689,5.246333679
Rv2895c,7.550743473,7.833307018,7.689723092,7.762748756,7.892117191,7.673741001,7.88744432,7.645459889,7.869329151,7.923963617,7.742940489,7.605314912,7.758433824,7.862101666,7.640672971,7.770165812,7.546191919,7.382179791,7.380037647,7.926550178,7.844294014,7.733143988,7.688542781,7.685548893,7.926996038,7.851271672
Rv2896c,7.893325466,7.713384914,7.223450241,7.265923896,7.43741505,7.549954893,7.661305596,7.43444766,9.086995116,8.372795749,7.292218803,8.558649576,7.517942633,7.533163637,7.598375173,7.566344046,7.824291963,7.197810634,7.373383277,9.227700975,8.976067328,8.842063758,7.349564782,7.370793147,7.671226602,7.542739195
Rv2897c,7.081612712,7.327841375,4.976135662,4.656190379,5.372124754,5.050389931,4.913521668,5.136431936,8.605496986,8.283648206,5.045314851,8.440166286,4.492097972,4.502964576,4.66407562,5.818340022,7.346809508,6.163628768,4.971238225,8.964859192,8.755383806,8.666857978,5.617041441,5.902162142,6.369698133,6.161006129
Rv2898c,5.661144698,5.781866832,4.806127514,4.814307098,4.361465777,4.223081762,4.999377242,4.555806853,6.621533202,6.10139793,4.902645402,6.141546515,4.015817568,3.78773438,3.643148826,4.168829152,5.536453183,4.250944443,4.277787286,7.070829305,6.804125842,6.516267214,5.04122678,5.762491686,5.899010711,5.64807252
Rv2899c,6.63336178,6.537725192,6.676037898,6.225306333,6.712727749,6.429016615,6.490844358,6.610329158,6.918216151,6.615319372,6.607695356,6.987985328,6.40412764,6.47411079,6.257546769,6.515540046,6.803406387,6.59025904,6.502824748,7.025060369,7.097714071,7.2353407,6.703221865,7.061061006,6.981427891,7.068172212
Rv2900c,9.581169061,9.183982615,9.296682587,9.50921718,9.37368584,9.27903583,9.265465253,9.413404185,9.065285829,9.028705994,9.527970063,9.214893135,9.542199508,9.456292737,9.351551642,9.369319739,9.172867152,9.353781773,9.519246523,9.075644548,8.987423231,9.162141092,9.554325494,9.674245051,9.789121481,9.832117471
Rv2901c,8.366080616,7.861807285,7.979762726,8.508665433,8.528402822,8.148778604,8.276675159,8.512905023,7.573979509,7.534934903,8.40995184,7.556510584,8.229886237,8.228437601,8.417598542,8.065820436,7.778402204,7.503012665,7.948529205,6.862054138,6.886657235,6.915804268,7.104507295,7.037471217,7.192709629,7.741182809
Rv2902c,9.706016983,9.25176135,9.273223804,9.676427158,9.777493116,9.559611875,9.744443932,9.641090005,8.64146772,8.722251743,9.555946858,8.41936817,9.405355024,9.373430577,9.093651663,9.106578519,8.925851431,8.644159045,9.10591887,7.830988937,7.637396822,7.593811403,8.329459375,8.642882603,8.837467523,9.406127186
Rv2903c,10.0809824,10.02648606,10.25304819,10.55936628,10.67086271,10.51496371,10.58821272,10.40556029,8.558903378,9.123234905,10.43434457,8.159965153,10.26173748,10.25420406,10.01604014,9.849140716,9.314651803,9.49556454,9.951856411,7.143005021,7.028117639,7.401513076,9.637597965,9.777907626,10.09866654,10.48680691
Rv2904c,9.835096815,9.764142532,10.11247043,10.32615696,10.41617349,10.41153247,10.43507783,10.30281565,8.734685685,9.272433797,10.22220625,8.62711871,10.09654034,10.22224659,9.954774566,9.851194017,9.481463718,9.744957152,9.814754948,6.475718237,6.27528084,7.043014263,9.838545715,9.955255818,10.03184861,10.25737344
Rv2905,8.189506246,9.076796717,9.019800422,9.246405929,9.112304471,8.882072551,8.977139037,8.900537505,7.765455151,8.240288284,8.825472271,7.735433252,8.93144375,8.837177877,8.968619166,8.869516688,8.856872652,9.002085119,9.418663714,7.520084808,7.247507209,7.526001215,9.188799848,9.124752881,9.069880575,8.544911608
Rv2906c,6.926123988,7.401392888,6.966828036,7.512621062,7.404298658,7.179147772,7.167046868,7.11814405,7.087399543,7.122488131,7.034560635,7.242449351,6.6869708,6.850378804,6.748779032,6.865324787,7.359332476,7.164679678,7.296852116,7.369181481,7.405143291,7.439259275,7.298893383,7.432582011,7.474060222,7.191510629
Rv2907c,6.840013185,7.0943264,7.337647934,7.131694897,7.019187038,7.430711484,7.342765851,7.479856179,7.607229108,7.096535729,6.814001092,7.481990932,6.839178933,6.87442827,6.624947742,6.70636626,7.085546548,6.883262956,6.688014014,7.648980835,7.645320315,7.740752473,7.274973407,7.402018346,7.415504595,7.476240883
Rv2908c,6.356334862,6.692728372,7.312928372,7.001429817,7.234445664,7.276935215,7.305525009,7.069079903,6.365353774,6.923730685,7.05710876,6.271012954,6.718724236,6.835245049,6.605800534,6.341121695,6.404800786,6.573626206,6.38029063,5.804149989,5.533665136,6.020973935,7.024014929,6.987098997,6.997607714,7.146025289
Rv2909c,8.745339192,9.21318663,9.715168911,9.743141178,9.847984669,10.02286898,9.989447737,9.77266394,8.014919965,8.875983495,9.713289845,7.757696911,9.516550486,9.400253713,9.10582568,9.146938683,8.756297178,9.14591098,9.022252497,6.73948621,6.649885319,7.151567795,9.60184516,9.671743141,9.646323839,9.707127312
Rv2910c,4.554283038,4.248416841,4.128250406,3.71230146,4.451045675,4.833638367,4.599296505,4.703811337,5.920333766,5.356880062,3.803847066,5.5154252,4.673313491,4.455452299,4.720691325,4.375561363,5.348241848,5.020115805,5.142799428,6.091071387,6.281768827,6.283042176,4.884942563,4.649446009,4.847624066,4.888199539
Rv2911,7.783302728,8.010622958,7.827215858,7.480689834,7.860073766,8.04500087,7.977212007,7.633138279,7.4450559,7.397565717,7.292218803,6.949818318,6.707181451,6.678347249,6.735102217,6.661943692,6.943066886,6.850013263,6.888893619,7.455514867,7.411351967,7.238874936,7.756421483,7.779446157,8.054572169,8.060051649
Rv2912c,5.856860191,5.505125525,5.435355569,5.438813142,5.86788046,5.913191464,5.521364098,6.042870662,5.95222577,5.809431912,5.433279599,5.349437362,5.346676502,5.013767446,5.720750602,6.02326322,5.579905057,5.374950839,5.807745065,5.834792212,6.0352944,6.108578876,6.284258602,6.462279166,6.572629208,6.252854877
Rv2913c,7.584711698,7.167188747,7.02774795,6.699222191,7.169934728,7.164483791,7.038792714,7.508757283,7.316931718,7.766989584,7.344835953,8.082707032,7.365811455,7.663711199,8.26891454,7.902313301,7.321432669,7.47939606,7.516149597,8.092650039,8.217918828,8.258672277,7.868292031,7.817129772,7.859233551,7.499456995
Rv2914c,8.130266663,8.037237647,7.417430505,7.745128762,7.516585267,7.478531584,7.304629134,7.297505472,8.999661846,8.641225771,7.290866799,9.030461431,6.946063771,6.913706904,6.789048331,7.476395745,8.146753577,7.47939606,6.728167831,9.168035426,9.104589114,8.989707025,7.890768773,8.212002973,8.170168665,7.897328957
Rv2915c,7.876198899,7.968279418,7.455265436,7.407063844,7.516585267,7.673741001,7.43186757,7.235447115,7.46742415,7.631291213,7.420329617,7.581688384,7.526938576,7.138038442,6.667862379,7.196546817,7.184413204,7.357240522,6.927571479,7.883230055,7.734682065,7.546911134,7.406443227,7.478818776,7.573607156,7.725610571
Rv2916c,8.817162261,9.244385477,9.479219204,9.45784233,9.594851181,9.436583422,9.613607696,9.490977197,9.064939399,9.095115244,9.42014222,8.969932217,9.481109205,9.45489851,9.10101772,9.024779878,8.883127693,8.775371152,8.817275839,8.666830173,8.605491515,8.747942758,9.438262807,9.478465751,9.485786798,9.335582019
Rv2917,7.713110476,7.619633392,7.530080273,7.170694188,7.264712957,7.634050205,7.124911234,7.285305523,8.600474347,7.884306502,7.05710876,8.513959169,7.079513155,6.850378804,7.147713113,7.058378751,7.787697673,7.523364747,6.685827388,8.672142663,8.684928304,8.625584742,8.223192122,8.101553174,8.297963646,8.245262803
Rv2918c,8.439609864,8.193300702,7.625531979,7.361534326,7.375049167,7.82219538,7.548676644,7.638134765,8.994301919,8.470363055,7.767323458,9.062265643,7.764089885,7.660002451,7.841977641,8.112378759,8.451670565,8.149969458,8.246928837,9.193381373,9.127050567,8.927323483,7.783638897,7.748635625,7.887471165,8.116413377
Rv2919c,7.816788745,6.975500514,7.647906396,7.813688382,7.881514932,7.802418269,7.86318752,8.106065824,7.809648335,7.640582131,8.196997218,7.843467059,8.127148658,8.048164338,8.424521282,8.366536736,8.323321796,8.563736615,8.43852257,7.274559652,7.420615168,7.7286093,8.210312593,8.266383172,7.968320094,8.121470317
Rv2920c,7.689680112,7.068753521,7.349850676,7.398702727,7.47910264,7.668642692,7.499387434,7.882522726,8.339034611,7.639281481,7.67786358,8.226743073,7.631490224,7.671286936,8.142617044,8.102025775,8.247387161,8.390195941,8.231058029,8.255808882,8.472404141,8.413682986,8.160825279,8.1125822,7.819330081,7.820868708
Rv2921c,8.366080616,8.307032322,7.870281415,8.126541829,8.227043674,8.456551621,8.438200701,8.138710845,8.961602208,8.711707619,8.259373032,8.651519825,8.396592698,8.255687532,8.058953926,8.249839725,8.304017336,8.1409484,8.001482287,9.062758473,8.922736175,8.831568889,7.836349381,7.752838915,7.925416947,8.165602334
Rv2922A,5.836162986,5.300627125,4.298529414,4.28202511,4.273027782,4.823587242,4.772849586,4.348033351,5.763125186,5.707023365,4.436383337,5.431766078,4.509850978,4.853955872,4.878315814,4.695681092,4.931304126,4.762309705,4.776786962,5.965156691,5.963606323,5.586788391,4.927507867,4.630077543,4.730460344,5.130288004
Rv2922c,9.419641237,9.463494932,9.263111377,9.423708169,9.411712982,9.48716625,9.376872835,9.285641396,10.31299727,9.952990569,9.363888095,10.06942268,9.221952594,9.209983332,8.788155053,8.938565576,9.19049541,8.942877014,8.68740128,10.39628849,10.18904684,10.23315378,9.347786581,9.637819058,9.728471374,9.994876674
Rv2923c,5.962336281,5.750041176,5.368268259,5.248026961,5.417683208,5.437309049,5.254874714,5.394569217,5.947508978,5.634475621,5.332657196,5.824344413,5.440236475,5.584158668,5.32741856,5.345287675,5.198691932,5.108626374,4.971238225,6.006118953,6.267275986,5.994301771,5.611219266,5.383701265,5.49306119,5.640141412
Rv2924c,6.497310753,6.703723019,5.69589343,5.747572089,5.779275575,5.418819473,5.903851981,5.439300748,6.882448851,6.612895275,5.852114216,7.079206084,5.503082417,5.135960538,5.32741856,5.667111473,6.304755244,5.813109001,5.434682668,7.322416783,7.229484152,6.849129636,5.073771767,5.310580999,5.302333992,5.73256039
Rv2925c,7.65033904,7.816857922,8.114602685,8.022469556,8.125671192,8.173077565,8.172399134,8.187242425,7.46742415,7.736106667,8.48489499,7.530885566,8.341173698,8.426981976,8.436216575,8.390819916,8.117563686,8.268404026,8.46031947,7.285693013,7.383200066,7.383195665,7.72346805,7.548745999,7.613447961,7.564288907
Rv2926c,8.026589388,7.906202202,8.170200906,8.153231536,8.248505502,8.288788102,8.108966078,8.129728937,7.076963299,7.423643083,7.999988829,7.261641839,8.288633811,8.218130262,8.430385244,8.22860296,8.05735004,8.213878946,8.592853244,6.511912142,6.625713206,6.791924806,7.933047456,7.822819819,7.688010764,7.57614376
Rv2927c,8.724980181,9.058726869,9.642945522,9.368177404,9.54883169,9.569488173,9.642711567,9.703293929,8.229598344,8.885947269,9.300515874,8.355111966,9.43971491,9.669755852,9.890340679,9.612136103,9.06614421,8.990040039,9.310100321,7.511118349,7.703005684,7.597867309,8.886782182,8.468986237,8.256104942,7.745489844
Rv2928,7.667658867,8.823675668,9.187289438,8.592106434,8.756105359,8.576781274,8.599068329,8.655038601,8.390871531,8.641597374,8.488056035,8.134669371,8.08513225,8.093979537,7.963213978,8.267409626,7.740097416,7.776880941,7.214921695,7.600764875,7.749460476,7.740642345,7.97630199,8.297358161,8.16485645,8.232719471
Rv2929,6.366737719,7.291882909,7.595100201,7.50047874,7.728346381,7.512357233,7.408327483,7.209856511,6.110975669,6.612895275,7.16630672,6.418043658,6.669581751,6.485566185,6.477242861,6.372147087,6.224887728,6.160123096,6.149325743,5.622890881,5.653744524,5.88322881,6.68885757,6.836632239,6.914285414,6.960827473
Rv2930,11.16487538,10.92607068,11.12892218,11.36120515,11.30693262,11.15249416,11.21018955,11.19893804,9.76280657,10.01859709,10.88546644,9.35290733,10.54575362,10.67929739,10.89911916,10.77097703,10.93517324,10.73759834,11.82783576,8.443262878,8.259600556,8.905914768,11.53287664,12.01881001,12.02853843,12.32250525
Rv2931,11.78890643,11.91228284,11.95228747,11.90573982,11.9262887,11.85832044,11.94619711,11.92748273,10.8879502,11.21346453,10.84836229,10.47952578,10.65646752,10.49068939,10.66580032,10.60884561,10.44965082,10.31269914,11.02176662,10.38794638,10.42823142,10.52398722,11.97718961,12.63996147,12.84286428,13.23355884
Rv2932,10.81833487,10.89730272,11.02670281,10.97757283,11.26675962,11.1906836,11.20220173,11.16937763,10.39242061,10.26233054,10.09550621,10.0676144,9.865109542,9.764847021,8.427855229,9.311685792,9.19399536,8.81191165,8.797928182,10.16111653,10.15657853,10.14548897,10.99445292,11.90911858,12.0765643,12.63331665
Rv2933,11.6063534,11.67709054,11.70286163,11.74325536,12.01202199,12.09821169,12.16256964,12.18919347,11.19544897,11.28778491,12.09499697,10.63027578,11.23374463,11.21388487,9.74213021,10.25660295,9.461273922,9.338706508,9.141584057,10.6636919,10.68393934,10.59314178,11.42427726,12.44901328,12.83207499,13.34079402
Rv2934,11.16276863,11.41064963,11.39256378,11.3663114,11.69684853,11.78006199,11.81785959,11.73119208,10.95405578,11.13428469,11.76555584,10.48287273,10.69991782,10.60701425,9.585177665,9.863155816,9.58905294,9.362301537,9.44648744,10.68665078,10.53692958,10.46528072,10.59506339,11.87386197,12.30284576,12.8668053
Rv2935,11.01722392,11.53374871,11.69389948,11.56288512,11.71263577,11.73043899,11.73562802,11.7850888,10.34721542,10.66416073,11.22774441,9.825635276,10.45316497,10.36397672,9.938406251,9.881349871,9.711322639,9.733660217,10.12673999,9.684111595,9.622489344,9.721968298,10.95769454,12.17984203,12.61774562,12.72243914
Rv2936,9.43287609,10.01815959,10.2871271,9.958410093,10.22394154,10.23234895,10.1895715,10.33884166,9.056939413,9.378968866,9.759928657,8.494205248,9.065840214,8.726702671,8.391282439,8.501776367,8.007241983,7.972491338,8.088885657,7.899627913,7.814151559,8.083550496,9.152687861,10.63783981,10.95581864,10.95074776
Rv2937,8.262063386,8.942443382,9.008829663,8.7417626,9.152469255,8.916063037,9.047981462,9.032723702,7.929868528,8.013853871,8.549934656,7.853838485,8.097262319,8.041635922,7.897483784,7.784053466,7.509936862,7.512134247,7.755014191,7.591822542,7.515889766,7.884499867,8.417353679,9.431718809,9.510546525,9.516553484
Rv2938,8.097059156,8.534234185,8.808303748,8.610142401,8.684721753,8.806421747,8.832286865,8.874003672,7.989926833,7.955490563,8.442704027,7.556510584,7.679952666,7.58331763,7.48506471,7.336931091,7.100542788,6.848375249,7.03688271,7.127618912,7.438965026,7.350898001,7.956027569,9.05887918,9.314000644,9.219227776
Rv2939,9.5349564,9.89987289,10.05353303,9.976522955,10.20917861,9.984887125,9.804949841,10.08559163,9.505012968,9.529088698,9.551983236,8.861036536,8.854922048,8.752321723,8.590856388,8.771930141,8.434019435,8.571210851,8.367352797,8.490415349,8.549020106,8.67071136,9.693775162,10.73869919,10.77311583,10.80355032
Rv2940c,12.68310554,12.71755018,12.93753538,12.98367919,13.04221101,13.06677667,13.12074918,13.20134946,11.67535374,12.00905996,12.31576426,10.9117909,11.99315458,11.77021625,12.02281072,11.68224796,11.46711847,11.28625961,12.48377967,10.67809752,10.51619538,10.70764407,13.0123816,13.53051822,13.77241708,13.94673704
Rv2941,10.72146685,10.63949504,11.1602375,11.16902487,11.24831025,11.08259472,11.10902488,11.3561996,9.742998382,10.25774547,11.15225397,9.752688615,10.84000576,10.85000563,10.72699251,10.74977497,10.48617524,10.49824176,10.75940275,8.580187715,8.491576726,8.793829581,10.92867351,11.17294363,11.12171411,11.20123891
Rv2942,11.03499327,11.06269735,11.25091182,11.50519534,11.52388027,11.3669178,11.59194785,11.4176553,10.12418743,10.40813138,11.40541744,10.0897216,11.3875051,11.20609814,10.94065324,10.83467389,10.29571137,10.27080451,10.87473293,9.378595901,9.294276206,9.271924094,10.33789188,10.73098019,10.94771379,11.39706802
Rv2943,7.396729638,7.469612501,6.693619597,6.323555912,6.435564198,6.286207832,6.113826509,6.377318334,8.725695459,8.36664408,6.022791771,8.59656539,6.374749322,6.405270969,6.360647708,6.858525223,7.589355794,7.125804588,6.348522515,8.980359832,8.898400643,8.804396591,6.470295323,6.783422865,6.577493142,6.529620438
Rv2943A,6.589307303,6.450071973,6.448303057,5.943373502,6.215947062,6.389879562,6.112066573,5.961142042,6.312574701,6.001054973,5.777514754,6.543891608,5.625959918,5.583767278,5.998278779,5.856233566,6.428764522,6.192965337,5.431642417,6.643224768,6.775743969,6.712207831,6.263569847,6.744958465,6.84286372,6.716366542
Rv2944,7.361626309,7.430327212,7.4622587,7.440278609,7.618803076,7.473753473,7.324265591,7.391201314,7.161241466,6.823419331,6.70515845,7.006696746,6.595861418,6.415122459,6.70735336,6.499912307,6.959610854,6.751758391,6.644249453,7.074043618,7.202381867,7.218389926,7.371588033,8.011424199,8.125387612,7.940227406
Rv2945c,8.253343351,8.515426361,9.162127427,9.259217496,9.320462951,9.146234701,9.192369291,9.162708514,7.973020912,8.183046245,8.346855788,7.165000416,6.728836125,6.861682593,5.966370142,6.746738993,6.586212422,6.463583231,6.410462257,7.197074703,7.33502396,7.450393208,8.357496256,9.277291661,9.283814727,9.279747827
Rv2946c,10.99923297,11.22270743,11.19882931,11.43375708,11.56553504,11.49583171,11.65517556,11.48776292,10.94324639,10.9120651,10.91295373,10.51590277,9.909566233,9.931864421,8.254606018,9.12791343,9.540391245,9.24289938,8.421956022,10.86887927,10.74907845,10.67953289,10.32495317,10.9248869,11.43829989,11.95389877
Rv2947c,8.58933946,8.646533829,8.992215498,9.434035108,9.339092555,9.175175098,9.317955016,9.250996579,9.138805287,8.506944587,7.718309845,8.765389666,7.104205476,6.888661814,5.974914916,7.00945777,7.903385385,7.808025509,6.395455316,9.12684186,9.008169136,9.049489378,8.533428127,9.165683438,9.357287445,9.547670425
Rv2948c,9.831564672,10.253418,10.73442951,10.98987501,10.8078021,10.6247479,10.7974523,10.77712263,9.579502234,9.761884374,9.198611365,8.975998836,8.921244914,8.722596292,8.831580868,8.841938413,8.775112876,8.64421908,8.878098664,8.843912443,8.982336582,9.106921752,10.14719079,10.8147568,10.87712994,11.17945954
Rv2949c,9.46058132,9.887127074,10.38986422,10.50087757,10.54100406,10.29826938,10.32569761,10.44517477,9.362996591,9.328122779,9.285298895,7.94923282,8.531003038,8.611509214,8.90874791,8.860221303,8.071635968,7.969324196,9.045460866,7.703960605,7.761661221,8.184796475,9.690710937,10.38507837,10.30476581,10.64410439
