index,siglvl,prior_prob,num_sample,num_pos,instance_str,__col_key__,index
Rv0118c[-1]+Rv0707--Rv0709--Rv0710[0],0.00023806845943141752,0.24,14,10,,1,Rv0118c[-1]+Rv0707--Rv0709--Rv0710[0]
Rv0118c[-1]+Rv0765c[-1]+Rv1998c[0],0.0007962623999999696,0.24,5,5,,1,Rv0118c[-1]+Rv0765c[-1]+Rv1998c[0]
Rv0118c[-1]+Rv1144[0]+Rv3300c[-1],0.0002898649939967468,0.24,8,7,,1,Rv0118c[-1]+Rv1144[0]+Rv3300c[-1]
Rv0118c[-1]+Rv1200[0],8.682631446599309e-05,0.24,13,10,,1,Rv0118c[-1]+Rv1200[0]
Rv0118c[-1]+Rv1734c[-1],4.586471423995153e-05,0.24,7,7,,1,Rv0118c[-1]+Rv1734c[-1]
Rv0118c[-1]+Rv1737c[-1]+Rv2492[-1],0.0007962623999999696,0.24,5,5,,1,Rv0118c[-1]+Rv1737c[-1]+Rv2492[-1]
Rv0118c[-1]+Rv1998c[0],8.682631446599309e-05,0.24,13,10,,1,Rv0118c[-1]+Rv1998c[0]
Rv0118c[-1]+Rv2010[0]+Rv3039c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0118c[-1]+Rv2010[0]+Rv3039c[-1]
Rv0118c[-1]+Rv2088[0],0.0005599117439180068,0.24,15,10,,1,Rv0118c[-1]+Rv2088[0]
Rv0118c[-1]+Rv2261c[0],8.682631446599309e-05,0.24,13,10,,1,Rv0118c[-1]+Rv2261c[0]
Rv0118c[-1]+Rv2264c[-1]+Rv3791[0],0.00030681952772160237,0.24,10,8,,1,Rv0118c[-1]+Rv2264c[-1]+Rv3791[0]
Rv0118c[-1]+Rv2754c[0],0.0002898649939967468,0.24,8,7,,1,Rv0118c[-1]+Rv2754c[0]
Rv0118c[-1]+Rv2932[0],2.5594676828055718e-05,0.24,12,10,,1,Rv0118c[-1]+Rv2932[0]
Rv0118c[-1]+Rv2958c[0],8.682631446599309e-05,0.24,13,10,,1,Rv0118c[-1]+Rv2958c[0]
Rv0118c[-1]+Rv3454[0],8.682631446599309e-05,0.24,13,10,,1,Rv0118c[-1]+Rv3454[0]
Rv0119[-1]+Rv0156[1],0.0007962623999999696,0.24,5,5,,1,Rv0119[-1]+Rv0156[1]
Rv0119[-1]+Rv0286[0]+Rv1735c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0119[-1]+Rv0286[0]+Rv1735c[-1]
Rv0119[-1]+Rv0386[-1]+Rv2379c[-1],0.0002898649939967468,0.24,8,7,,1,Rv0119[-1]+Rv0386[-1]+Rv2379c[-1]
Rv0119[-1]+Rv0386[-1]+Rv3294c[0],0.0001911029760000016,0.24,6,6,,1,Rv0119[-1]+Rv0386[-1]+Rv3294c[0]
Rv0119[-1]+Rv0572c[0]+Rv0590[0],1.1007531417583927e-05,0.24,8,8,,1,Rv0119[-1]+Rv0572c[0]+Rv0590[0]
Rv0119[-1]+Rv0574c[-1],1.1007531417583927e-05,0.24,8,8,,1,Rv0119[-1]+Rv0574c[-1]
Rv0119[-1]+Rv0574c[-1]+Rv0705[0],4.586471423995153e-05,0.24,7,7,,1,Rv0119[-1]+Rv0574c[-1]+Rv0705[0]
Rv0119[-1]+Rv0574c[-1]+Rv2629[0],4.586471423995153e-05,0.24,7,7,,1,Rv0119[-1]+Rv0574c[-1]+Rv2629[0]
Rv0119[-1]+Rv0590[0]+Rv3250c[-1],0.0001911029760000016,0.24,6,6,,1,Rv0119[-1]+Rv0590[0]+Rv3250c[-1]
Rv0119[-1]+Rv0590[0]+Rv3252c[-1],0.0002898649939967468,0.24,8,7,,1,Rv0119[-1]+Rv0590[0]+Rv3252c[-1]
Rv0119[-1]+Rv0733[1]+Rv2353c[-1]+Rv3618[-1],0.0007962623999999696,0.24,5,5,,1,Rv0119[-1]+Rv0733[1]+Rv2353c[-1]+Rv3618[-1]
Rv0119[-1]+Rv0784[-1]+Rv2756c[0],0.0007962623999999696,0.24,5,5,,1,Rv0119[-1]+Rv0784[-1]+Rv2756c[0]
Rv0119[-1]+Rv0879c[0],0.00028072650031907287,0.24,12,9,,1,Rv0119[-1]+Rv0879c[0]
Rv0119[-1]+Rv1027c[-1]+Rv2009[0],0.0007962623999999696,0.24,5,5,,1,Rv0119[-1]+Rv1027c[-1]+Rv2009[0]
Rv0119[-1]+Rv1200[0],2.0711771115400346e-05,0.24,10,9,,1,Rv0119[-1]+Rv1200[0]
Rv0119[-1]+Rv1200[0]+Rv3126c[-1],0.0001911029760000016,0.24,6,6,,1,Rv0119[-1]+Rv1200[0]+Rv3126c[-1]
Rv0119[-1]+Rv1200[0]+Rv3500c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0119[-1]+Rv1200[0]+Rv3500c[-1]
Rv0119[-1]+Rv1345[-1]+Rv3386[-1],0.0007962623999999696,0.24,5,5,,1,Rv0119[-1]+Rv1345[-1]+Rv3386[-1]
Rv0119[-1]+Rv1383[-1]+Rv3515c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0119[-1]+Rv1383[-1]+Rv3515c[-1]
Rv0119[-1]+Rv1518[-1]+Rv2582[1],0.0007962623999999696,0.24,5,5,,1,Rv0119[-1]+Rv1518[-1]+Rv2582[1]
Rv0119[-1]+Rv1669[-1]+Rv2003c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0119[-1]+Rv1669[-1]+Rv2003c[-1]
Rv0119[-1]+Rv1669[-1]+Rv2629[0],4.586471423995153e-05,0.24,7,7,,1,Rv0119[-1]+Rv1669[-1]+Rv2629[0]
Rv0119[-1]+Rv1669[-1]+Rv3828c[0],0.0007962623999999696,0.24,5,5,,1,Rv0119[-1]+Rv1669[-1]+Rv3828c[0]
Rv0119[-1]+Rv1735c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0119[-1]+Rv1735c[-1]
Rv0119[-1]+Rv1996[0]+Rv3386[-1],0.0007962623999999696,0.24,5,5,,1,Rv0119[-1]+Rv1996[0]+Rv3386[-1]
Rv0119[-1]+Rv2088[0]+Rv2160A[-1]+Rv2670c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0119[-1]+Rv2088[0]+Rv2160A[-1]+Rv2670c[-1]
Rv0119[-1]+Rv2088[0]+Rv2422[-1]+Rv3164c[-1],0.0002898649939967468,0.24,8,7,,1,Rv0119[-1]+Rv2088[0]+Rv2422[-1]+Rv3164c[-1]
Rv0119[-1]+Rv2264c[-1]+Rv2563[0],7.793332243666296e-05,0.24,9,8,,1,Rv0119[-1]+Rv2264c[-1]+Rv2563[0]
Rv0119[-1]+Rv2264c[-1]+Rv2629[0],4.586471423995153e-05,0.24,7,7,,1,Rv0119[-1]+Rv2264c[-1]+Rv2629[0]
Rv0119[-1]+Rv2264c[-1]+Rv2754c[0],0.0007962623999999696,0.24,5,5,,1,Rv0119[-1]+Rv2264c[-1]+Rv2754c[0]
Rv0119[-1]+Rv2264c[-1]+Rv3133c[0],0.0001911029760000016,0.24,6,6,,1,Rv0119[-1]+Rv2264c[-1]+Rv3133c[0]
Rv0119[-1]+Rv2353c[-1]+Rv2932[0],0.0007962623999999696,0.24,5,5,,1,Rv0119[-1]+Rv2353c[-1]+Rv2932[0]
Rv0119[-1]+Rv2756c[0],0.0007170019184887799,0.24,13,9,,1,Rv0119[-1]+Rv2756c[0]
Rv0119[-1]+Rv2976c[0],0.0007170019184887799,0.24,13,9,,1,Rv0119[-1]+Rv2976c[0]
Rv0124[-1]+Rv2113[0],0.0007170019184887799,0.24,13,9,,1,Rv0124[-1]+Rv2113[0]
Rv0129c[1]+Rv0574c[-1]+Rv2011c[0],0.0002898649939967468,0.24,8,7,,1,Rv0129c[1]+Rv0574c[-1]+Rv2011c[0]
Rv0129c[1]+Rv0574c[-1]+Rv2863[0],0.0002898649939967468,0.24,8,7,,1,Rv0129c[1]+Rv0574c[-1]+Rv2863[0]
Rv0132c[-1]+Rv2113[0]+Rv3367[-1],0.0001911029760000016,0.24,6,6,,1,Rv0132c[-1]+Rv2113[0]+Rv3367[-1]
Rv0132c[-1]+Rv2236c[0],0.0009954258622164591,0.24,26,14,,1,Rv0132c[-1]+Rv2236c[0]
Rv0132c[-1]+Rv2353c[0]+Rv3314c[0],0.0005599117439180068,0.24,15,10,,1,Rv0132c[-1]+Rv2353c[0]+Rv3314c[0]
Rv0142[-1]+Rv2088[0]+Rv2160A[-1]+Rv3515c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0142[-1]+Rv2088[0]+Rv2160A[-1]+Rv3515c[-1]
Rv0142[-1]+Rv2382c[-1],2.6329456479734503e-05,0.24,14,11,,1,Rv0142[-1]+Rv2382c[-1]
Rv0144[0]+Rv1519[-1]+Rv1861[0]+Rv2170[-1],0.0001911029760000016,0.24,6,6,,1,Rv0144[0]+Rv1519[-1]+Rv1861[0]+Rv2170[-1]
Rv0144[0]+Rv2113[0]+Rv3367[-1],0.0001911029760000016,0.24,6,6,,1,Rv0144[0]+Rv2113[0]+Rv3367[-1]
Rv0151c[-1]+Rv0386[-1]+Rv1501[0]+Rv2932[0],0.0007962623999999696,0.24,5,5,,1,Rv0151c[-1]+Rv0386[-1]+Rv1501[0]+Rv2932[0]
Rv0151c[-1]+Rv0574c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0151c[-1]+Rv0574c[-1]
Rv0151c[-1]+Rv0574c[-1]+Rv1697[1],0.0007962623999999696,0.24,5,5,,1,Rv0151c[-1]+Rv0574c[-1]+Rv1697[1]
Rv0151c[-1]+Rv1200[0],0.0007962623999999696,0.24,5,5,,1,Rv0151c[-1]+Rv1200[0]
Rv0151c[-1]+Rv1200[0]+Rv2769c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0151c[-1]+Rv1200[0]+Rv2769c[-1]
Rv0151c[-1]+Rv2756c[0],0.0007962623999999696,0.24,5,5,,1,Rv0151c[-1]+Rv2756c[0]
Rv0151c[-1]+Rv2756c[0]+Rv3314c[-1]+Rv3599c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0151c[-1]+Rv2756c[0]+Rv3314c[-1]+Rv3599c[-1]
Rv0151c[0]+Rv0305c[0]+Rv3030[0]+Rv3892c[-1],0.0008612320936602913,0.24,18,11,,1,Rv0151c[0]+Rv0305c[0]+Rv3030[0]+Rv3892c[-1]
Rv0151c[0]+Rv0570[-1]+Rv0689c[-1]+Rvnt04[0],0.0007962623999999696,0.24,5,5,,1,Rv0151c[0]+Rv0570[-1]+Rv0689c[-1]+Rvnt04[0]
Rv0151c[0]+Rv0570[-1]+Rvnt04[0],0.0007962623999999696,0.24,5,5,,1,Rv0151c[0]+Rv0570[-1]+Rvnt04[0]
Rv0151c[0]+Rv0574c[-1],0.0002898649939967468,0.24,8,7,,1,Rv0151c[0]+Rv0574c[-1]
Rv0151c[0]+Rv0574c[-1]+Rv1697[1],0.0002898649939967468,0.24,8,7,,1,Rv0151c[0]+Rv0574c[-1]+Rv1697[1]
Rv0151c[0]+Rv0574c[-1]+Rv1803c[-1],0.0002898649939967468,0.24,8,7,,1,Rv0151c[0]+Rv0574c[-1]+Rv1803c[-1]
Rv0151c[0]+Rv0590[0]+Rv0708[0]+Rv2443[0],0.00019301039960328836,0.24,16,11,,1,Rv0151c[0]+Rv0590[0]+Rv0708[0]+Rv2443[0]
Rv0151c[0]+Rv0590[0]+Rv1463[-1],0.00019301039960328836,0.24,16,11,,1,Rv0151c[0]+Rv0590[0]+Rv1463[-1]
Rv0151c[0]+Rv1067c[-1],0.0007170019184887799,0.24,13,9,,1,Rv0151c[0]+Rv1067c[-1]
Rv0151c[0]+Rv1067c[-1]+Rv1211[0],0.0007170019184887799,0.24,13,9,,1,Rv0151c[0]+Rv1067c[-1]+Rv1211[0]
Rv0151c[0]+Rv2382c[-1],6.492847576988758e-05,0.24,17,12,,1,Rv0151c[0]+Rv2382c[-1]
Rv0151c[0]+Rv2382c[-1]+Rv2423[0],0.0005599117439180068,0.24,15,10,,1,Rv0151c[0]+Rv2382c[-1]+Rv2423[0]
Rv0152c[-1]+Rv1200[0]+Rv3017c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0152c[-1]+Rv1200[0]+Rv3017c[-1]
Rv0156[0]+Rv0573c[0],-0.0003496183156154187,0.24,29,0,,1,Rv0156[0]+Rv0573c[0]
Rv0156[0]+Rv0573c[0]+Rv1289[0],-0.0003496183156154187,0.24,29,0,,1,Rv0156[0]+Rv0573c[0]+Rv1289[0]
Rv0156[0]+Rv2016[1],-0.0007964406154673531,0.24,26,0,,1,Rv0156[0]+Rv2016[1]
Rv0156[0]+Rv2016[1]+Rv2132[0],-0.0007964406154673531,0.24,26,0,,1,Rv0156[0]+Rv2016[1]+Rv2132[0]
Rv0156[0]+Rv3092c[-1],-0.0001093227722536172,0.24,43,1,,1,Rv0156[0]+Rv3092c[-1]
Rv0156[0]+Rv3391[0],-0.00023285729833155688,0.24,40,1,,1,Rv0156[0]+Rv3391[0]
Rv0156[1],7.628667739068007e-06,0.24,17,13,,1,Rv0156[1]
Rv0156[1]+Rv0335c[-1],2.0711771115400346e-05,0.24,10,9,,1,Rv0156[1]+Rv0335c[-1]
Rv0156[1]+Rv0451c[0]+Rv1015c[0]+Rv3070[0],7.850416222199286e-06,0.24,15,12,,1,Rv0156[1]+Rv0451c[0]+Rv1015c[0]+Rv3070[0]
Rv0156[1]+Rv0574c[-1]+Rv2947c[0],1.1007531417583927e-05,0.24,8,8,,1,Rv0156[1]+Rv0574c[-1]+Rv2947c[0]
Rv0156[1]+Rv0590[0]+Rv1362c[0]+Rv2088[0],0.00030681952772160237,0.24,10,8,,1,Rv0156[1]+Rv0590[0]+Rv1362c[0]+Rv2088[0]
Rv0156[1]+Rv1073[0]+Rvnt09[0]+Rvnt31[0],0.0007962623999999696,0.24,5,5,,1,Rv0156[1]+Rv1073[0]+Rvnt09[0]+Rvnt31[0]
Rv0156[1]+Rv1519[-1],0.0007962623999999696,0.24,5,5,,1,Rv0156[1]+Rv1519[-1]
Rv0156[1]+Rv1702c[0]+Rvnt37[0],0.000886664581110308,0.24,11,8,,1,Rv0156[1]+Rv1702c[0]+Rvnt37[0]
Rv0156[1]+Rv1837c[0],7.628667739068007e-06,0.24,17,13,,1,Rv0156[1]+Rv1837c[0]
Rv0156[1]+Rv1861[0],0.0002898649939967468,0.24,8,7,,1,Rv0156[1]+Rv1861[0]
Rv0156[1]+Rv1952[0]+Rvnt15[0],7.793332243666296e-05,0.24,9,8,,1,Rv0156[1]+Rv1952[0]+Rvnt15[0]
Rv0156[1]+Rv2003c[-1]+Rvnt15[0],0.0007962623999999696,0.24,5,5,,1,Rv0156[1]+Rv2003c[-1]+Rvnt15[0]
Rv0156[1]+Rv2016[0],7.71468171881784e-05,0.24,15,11,,1,Rv0156[1]+Rv2016[0]
Rv0156[1]+Rv2132[0],7.628667739068007e-06,0.24,17,13,,1,Rv0156[1]+Rv2132[0]
Rv0156[1]+Rv2559c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0156[1]+Rv2559c[-1]
Rv0156[1]+Rv2630[0]+Rv3599c[-1]+Rvnt38[0],0.0007962623999999696,0.24,5,5,,1,Rv0156[1]+Rv2630[0]+Rv3599c[-1]+Rvnt38[0]
Rv0156[1]+Rv2694c[0]+Rvnt04[0],7.793332243666296e-05,0.24,9,8,,1,Rv0156[1]+Rv2694c[0]+Rvnt04[0]
Rv0156[1]+Rv3107c[-1],4.586471423995153e-05,0.24,7,7,,1,Rv0156[1]+Rv3107c[-1]
Rv0156[1]+Rv3355c[0],2.4481552454047595e-05,0.24,16,12,,1,Rv0156[1]+Rv3355c[0]
Rv0156[1]+Rv3599c[-1]+Rvnt38[0],0.0007962623999999696,0.24,5,5,,1,Rv0156[1]+Rv3599c[-1]+Rvnt38[0]
Rv0156[1]+Rvnt04[0],7.793332243666296e-05,0.24,9,8,,1,Rv0156[1]+Rvnt04[0]
Rv0156[1]+Rvnt09[0],0.00030681952772160237,0.24,10,8,,1,Rv0156[1]+Rvnt09[0]
Rv0156[1]+Rvnt15[0],2.0711771115400346e-05,0.24,10,9,,1,Rv0156[1]+Rvnt15[0]
Rv0156[1]+Rvnt31[0],7.793332243666296e-05,0.24,9,8,,1,Rv0156[1]+Rvnt31[0]
Rv0156[1]+Rvnt37[0],0.000886664581110308,0.24,11,8,,1,Rv0156[1]+Rvnt37[0]
Rv0158[0]+Rv1556[0]+Rv3367[-1],0.0001911029760000016,0.24,6,6,,1,Rv0158[0]+Rv1556[0]+Rv3367[-1]
Rv0163[0]+Rv0395[-1]+Rv3073c[-1]+Rvnt37[-1],0.0007962623999999696,0.24,5,5,,1,Rv0163[0]+Rv0395[-1]+Rv3073c[-1]+Rvnt37[-1]
Rv0163[0]+Rv0598c[1]+Rvnt30[0],0.00030681952772160237,0.24,10,8,,1,Rv0163[0]+Rv0598c[1]+Rvnt30[0]
Rv0163[0]+Rv0682[0]+Rv0723[0]+Rv1866[-1],0.0007962623999999696,0.24,5,5,,1,Rv0163[0]+Rv0682[0]+Rv0723[0]+Rv1866[-1]
Rv0163[0]+Rv0962c[-1]+Rv3350c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0163[0]+Rv0962c[-1]+Rv3350c[-1]
Rv0163[0]+Rv1005c[-1]+Rv1501[0]+Rv2755c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0163[0]+Rv1005c[-1]+Rv1501[0]+Rv2755c[-1]
Rv0163[0]+Rv1722[-1]+Rvnt37[-1],0.0007962623999999696,0.24,5,5,,1,Rv0163[0]+Rv1722[-1]+Rvnt37[-1]
Rv0163[0]+Rv2064[-1]+Rv2386c[-1],0.0001911029760000016,0.24,6,6,,1,Rv0163[0]+Rv2064[-1]+Rv2386c[-1]
Rv0163[0]+Rv2126c[-1],0.0001911029760000016,0.24,6,6,,1,Rv0163[0]+Rv2126c[-1]
Rv0163[0]+Rv2386c[-1],5.452690763019241e-06,0.24,11,10,,1,Rv0163[0]+Rv2386c[-1]
Rv0163[0]+Rvnt19[-1],0.0002898649939967468,0.24,8,7,,1,Rv0163[0]+Rvnt19[-1]
Rv0163[0]+Rvnt37[-1],0.0007962623999999696,0.24,5,5,,1,Rv0163[0]+Rvnt37[-1]
Rv0164[0]+Rv0574c[-1]+Rv2491[0]+Rv2960c[0],0.0002898649939967468,0.24,8,7,,1,Rv0164[0]+Rv0574c[-1]+Rv2491[0]+Rv2960c[0]
Rv0165c[-1]+Rv1467c[0],-0.0003496183156154187,0.24,29,0,,1,Rv0165c[-1]+Rv1467c[0]
Rv0165c[0]+Rv0574c[-1],3.6958591609348446e-07,0.24,13,12,,1,Rv0165c[0]+Rv0574c[-1]
Rv0165c[0]+Rv0574c[-1]+Rv2239c[0],7.793332243666296e-05,0.24,9,8,,1,Rv0165c[0]+Rv0574c[-1]+Rv2239c[0]
Rv0165c[0]+Rv0574c[-1]+Rv3828c[0],2.0711771115400346e-05,0.24,10,9,,1,Rv0165c[0]+Rv0574c[-1]+Rv3828c[0]
Rv0170[0]+Rv0574c[-1]+Rv0859[0],0.0007962623999999696,0.24,5,5,,1,Rv0170[0]+Rv0574c[-1]+Rv0859[0]
Rv0170[0]+Rv1268c[0]+Rv3278c[0],-0.0007964406154673531,0.24,26,0,,1,Rv0170[0]+Rv1268c[0]+Rv3278c[0]
Rv0170[1]+Rv0574c[-1]+Rv2647[0],0.0007962623999999696,0.24,5,5,,1,Rv0170[1]+Rv0574c[-1]+Rv2647[0]
Rv0170[1]+Rv1233c[0]+Rv1408[0]+Rvnt37[0],0.00030681952772160237,0.24,10,8,,1,Rv0170[1]+Rv1233c[0]+Rv1408[0]+Rvnt37[0]
Rv0170[1]+Rv3278c[0],6.492847576988758e-05,0.24,17,12,,1,Rv0170[1]+Rv3278c[0]
Rv0197[0]+Rv1144[0]+Rv3552[0]+Rvnt37[-1],0.0007962623999999696,0.24,5,5,,1,Rv0197[0]+Rv1144[0]+Rv3552[0]+Rvnt37[-1]
Rv0197[0]+Rv1519[-1],7.793332243666296e-05,0.24,9,8,,1,Rv0197[0]+Rv1519[-1]
Rv0197[0]+Rv1519[-1]+Rv1790[-1],1.1007531417583927e-05,0.24,8,8,,1,Rv0197[0]+Rv1519[-1]+Rv1790[-1]
Rv0197[0]+Rv1519[-1]+Rv1790[-1]+Rv2492[-1],0.0007962623999999696,0.24,5,5,,1,Rv0197[0]+Rv1519[-1]+Rv1790[-1]+Rv2492[-1]
Rv0217c[0]+Rv1203c[-1]+Rv2236c[0]+Rv2386c[-1],0.0001911029760000016,0.24,6,6,,1,Rv0217c[0]+Rv1203c[-1]+Rv2236c[0]+Rv2386c[-1]
Rv0217c[0]+Rv2236c[0]+Rv2386c[-1],1.4242935499897413e-06,0.24,12,11,,1,Rv0217c[0]+Rv2236c[0]+Rv2386c[-1]
Rv0218[-1]+Rv0732[1]+Rv2976c[0],0.0007962623999999696,0.24,5,5,,1,Rv0218[-1]+Rv0732[1]+Rv2976c[0]
Rv0218[0]+Rv1735c[-1],0.0002898649939967468,0.24,8,7,,1,Rv0218[0]+Rv1735c[-1]
Rv0218[0]+Rv1735c[1],-0.0006052948677551795,0.24,27,0,,1,Rv0218[0]+Rv1735c[1]
Rv0236A[0]+Rv0574c[-1]+Rv1837c[0],2.0711771115400346e-05,0.24,10,9,,1,Rv0236A[0]+Rv0574c[-1]+Rv1837c[0]
Rv0236A[0]+Rv1577c[0]+Rv1837c[0]+Rv2382c[-1],5.560582256869395e-07,0.24,15,13,,1,Rv0236A[0]+Rv1577c[0]+Rv1837c[0]+Rv2382c[-1]
Rv0236A[0]+Rv1837c[0]+Rv2382c[-1],2.339454690081233e-06,0.24,18,14,,1,Rv0236A[0]+Rv1837c[0]+Rv2382c[-1]
Rv0237[0]+Rv1803c[-1]+Rv1917c[0],0.00023806845943141752,0.24,14,10,,1,Rv0237[0]+Rv1803c[-1]+Rv1917c[0]
Rv0241c[0]+Rv0952[1]+Rv2352c[0],0.00015202418397664008,0.24,18,12,,1,Rv0241c[0]+Rv0952[1]+Rv2352c[0]
Rv0241c[0]+Rv2756c[0],0.000895246154352547,0.24,34,17,,1,Rv0241c[0]+Rv2756c[0]
Rv0242c[0]+Rv1200[0]+Rvnt15[0],7.71468171881784e-05,0.24,15,11,,1,Rv0242c[0]+Rv1200[0]+Rvnt15[0]
Rv0253[-1]+Rv0574c[-1]+Rv2113[0],0.0002898649939967468,0.24,8,7,,1,Rv0253[-1]+Rv0574c[-1]+Rv2113[0]
Rv0263c[-1]+Rv0705[0]+Rv1048c[0]+Rvnt38[0],0.0007962623999999696,0.24,5,5,,1,Rv0263c[-1]+Rv0705[0]+Rv1048c[0]+Rvnt38[0]
Rv0263c[-1]+Rv0705[0]+Rvnt38[0],0.0007962623999999696,0.24,5,5,,1,Rv0263c[-1]+Rv0705[0]+Rvnt38[0]
Rv0263c[-1]+Rv2028c[0]+Rvnt09[0],0.0001911029760000016,0.24,6,6,,1,Rv0263c[-1]+Rv2028c[0]+Rvnt09[0]
Rv0280[-1]+Rv0570[-1]+Rv2264c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0280[-1]+Rv0570[-1]+Rv2264c[-1]
Rv0280[0]+Rv0365c[0]+Rv3107c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0280[0]+Rv0365c[0]+Rv3107c[-1]
Rv0280[0]+Rv0570[0]+Rv1027c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0280[0]+Rv0570[0]+Rv1027c[-1]
Rv0280[0]+Rv0669c[0]+Rv0848[-1],0.0007962623999999696,0.24,5,5,,1,Rv0280[0]+Rv0669c[0]+Rv0848[-1]
Rv0280[0]+Rv2381c[-1]+Rvnt09[0],0.0007962623999999696,0.24,5,5,,1,Rv0280[0]+Rv2381c[-1]+Rvnt09[0]
Rv0280[0]+Rv2383c[-1]+Rvnt09[0],0.0007962623999999696,0.24,5,5,,1,Rv0280[0]+Rv2383c[-1]+Rvnt09[0]
Rv0280[0]+Rv3350c[-1]+Rv3454[0],0.0007962623999999696,0.24,5,5,,1,Rv0280[0]+Rv3350c[-1]+Rv3454[0]
Rv0289[0]+Rv3126c[-1]+Rv3560c[-1],0.0001911029760000016,0.24,6,6,,1,Rv0289[0]+Rv3126c[-1]+Rv3560c[-1]
Rv0290[0]+Rv0574c[-1]+Rv1818c[0],2.0711771115400346e-05,0.24,10,9,,1,Rv0290[0]+Rv0574c[-1]+Rv1818c[0]
Rv0290[0]+Rv0574c[-1]+Rv1818c[0]+Rv1949c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0290[0]+Rv0574c[-1]+Rv1818c[0]+Rv1949c[-1]
Rv0290[0]+Rv1008[0]+Rv2382c[-1]+Rv2425c[0],2.6329456479734503e-05,0.24,14,11,,1,Rv0290[0]+Rv1008[0]+Rv2382c[-1]+Rv2425c[0]
Rv0290[0]+Rv2382c[-1]+Rv2425c[0],1.9195465517096721e-07,0.24,18,15,,1,Rv0290[0]+Rv2382c[-1]+Rv2425c[0]
Rv0290[0]+Rv2559c[-1],0.0002898649939967468,0.24,8,7,,1,Rv0290[0]+Rv2559c[-1]
Rv0297[-1],0.0007962623999999696,0.24,5,5,,1,Rv0297[-1]
Rv0297[-1]+Rv1233c[0],0.0007962623999999696,0.24,5,5,,1,Rv0297[-1]+Rv1233c[0]
Rv0297[-1]+Rv1556[0],0.0007962623999999696,0.24,5,5,,1,Rv0297[-1]+Rv1556[0]
Rv0297[-1]+Rv2239c[0],0.0007962623999999696,0.24,5,5,,1,Rv0297[-1]+Rv2239c[0]
Rv0302[0]+Rv1501[0]+Rv2974c[-1]+Rv3180c[-1],0.0007962623999999696,0.24,5,5,,1,Rv0302[0]+Rv1501[0]+Rv2974c[-1]+Rv3180c[-1]
Rv0302[0]+Rv3848[-1]+Rvnt34[-1],0.0007962623999999696,0.24,5,5,,1,Rv0302[0]+Rv3848[-1]+Rvnt34[-1]
Rv0304c[-1]+Rv0574c[-1]+Rv2261c[0],0.0007962623999999696,0.24,5,5,,1,Rv0304c[-1]+Rv0574c[-1]+Rv2261c[0]
Rv0304c[-1]+Rv1706A[-1]+Rv2932[0],0.0007962623999999696,0.24,5,5,,1,Rv0304c[-1]+Rv1706A[-1]+Rv2932[0]
Rv0304c[0]+Rv0451c[0]+Rv3002c[0],0.0006294629487756387,0.24,20,12,,1,Rv0304c[0]+Rv0451c[0]+Rv3002c[0]
Rv0304c[0]+Rv0453[-1]+Rv2976c[0],0.0007170019184887799,0.24,13,9,,1,Rv0304c[0]+Rv0453[-1]+Rv2976c[0]
Rv0304c[0]+Rv0483[0]+Rv1803c[-1]+Rvnt04[0],4.586471423995153e-05,0.24,7,7,,1,Rv0304c[0]+Rv0483[0]+Rv1803c[-1]+Rvnt04[0]
Rv0304c[0]+Rv0574c[-1]+Rv2261c[0],0.0002898649939967468,0.24,8,7,,1,Rv0304c[0]+Rv0574c[-1]+Rv2261c[0]
Rv0304c[0]+Rv0590[0]+Rv3616c[-1],0.00028072650031907287,0.24,12,9,,1,Rv0304c[0]+Rv0590[0]+Rv3616c[-1]
Rv0304c[0]+Rv0738[-1]+Rv3278c[0],0.0006294629487756387,0.24,20,12,,1,Rv0304c[0]+Rv0738[-1]+Rv3278c[0]
Rv0304c[0]+Rv1268c[-1]+Rv2933[0],0.00015202418397664008,0.24,18,12,,1,Rv0304c[0]+Rv1268c[-1]+Rv2933[0]
Rv0304c[0]+Rv1518[-1],8.682631446599309e-05,0.24,13,10,,1,Rv0304c[0]+Rv1518[-1]
Rv0304c[0]+Rv1670[-1]+Rv2023c[0]+Rv3549c[0],0.00028072650031907287,0.24,12,9,,1,Rv0304c[0]+Rv1670[-1]+Rv2023c[0]+Rv3549c[0]
